chr	start	end	name	score	strand	gc	gc_bin	chrom	feature_id	feature_bin	feature_type_top	feature_types	gene_name	gene_id	transcript_ids	gene_type_top	transcript_type_top	gene_types	transcript_types	input_sum	clip_sum	enrichment_n	enrichment_l2or_min	enrichment_l2or_mean	enrichment_l2or_max	p_max	p_min	q_max	q_min
chr17	28675162	28675262	4880741	0	+	0.49	(0.45,0.49]	chr17	505619	1	SS5_ADJ	SS5_ADJ:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	SUPT6H	ENSG00000109111.15	ENST00000347486.8:ENST00000314616.11	protein_coding	protein_coding	protein_coding	protein_coding	0	10	2	4.51532	4.53623	4.55714	0.00145459	0.00128796	0.0342623	0.024339
chr17	76313730	76313820	5098048	0	-	0.488889	(0.45,0.49]	chr17	535442	9	EXON_MRNA	EXON_MRNA:SS5_ADJ:SS5_PROX:INTRON	PRPSAP1	ENSG00000161542.17	ENST00000446526.8:ENST00000324684.8:ENST00000488339.1:ENST00000592474.1	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron	0	10	2	4.51532	4.53623	4.55714	0.00145459	0.00128796	0.0342623	0.024339
chr2	47835171	47835271	875549	0	-	0.47	(0.45,0.49]	chr2	97468	3	SS3_PROX	SS3_PROX:INTRON	FBXO11	ENSG00000138081.22	ENST00000403359.8:ENST00000402508.5:ENST00000493962.6	protein_coding	protein_coding	protein_coding	protein_coding	0	10	2	4.51532	4.53623	4.55714	0.00145459	0.00128796	0.0342623	0.024339
chr2	73847753	73847847	630197	0	+	0.478723	(0.45,0.49]	chr2	73914	1	EXON_MRNA	EXON_MRNA:SS5_ADJ:SS5_PROX:INTRON	STAMBP	ENSG00000124356.17	ENST00000682157.1:ENST00000682329.1:ENST00000683518.1	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron:nonsense_mediated_decay	0	10	2	4.51532	4.53623	4.55714	0.00145459	0.00128796	0.0342623	0.024339
chr2	95899307	95899336	916217	0	-	0.482759	(0.45,0.49]	chr2	102309	1	CDS	CDS:UTR3:EXON_MRNA:INTRON	ANKRD36C	ENSG00000174501.14	ENST00000456556.5:ENST00000531153.5:ENST00000534304.5	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron:nonsense_mediated_decay	0	10	2	4.51532	4.53623	4.55714	0.00145459	0.00128796	0.0342623	0.024339
chr2	96612663	96612717	918349	0	-	0.481481	(0.45,0.49]	chr2	102861	1	SSB_PROX	SSB_PROX:SS3_PROX:SS5_PROX:INTRON	KANSL3	ENSG00000114982.19	ENST00000354204.10:ENST00000431828.6:ENST00000447759.5	protein_coding	protein_coding	protein_coding	protein_coding:nonsense_mediated_decay	0	10	2	4.51532	4.53623	4.55714	0.00145459	0.00128796	0.0342623	0.024339
chr2	199380263	199380363	1006387	0	-	0.47	(0.45,0.49]	chr2	110529	1	SS5_ADJ	SS5_ADJ:SS5_PROX:INTRON	SATB2	ENSG00000119042.17	ENST00000417098.6:ENST00000484124.1	protein_coding	protein_coding	protein_coding	protein_coding:processed_transcript	0	10	2	4.51532	4.53623	4.55714	0.00145459	0.00128796	0.0342623	0.024339
chr20	3194829	3194868	5448839	0	-	0.461538	(0.45,0.49]	chr20	588622	1	CDS	CDS:EXON_MRNA	DDRGK1	ENSG00000198171.13	ENST00000354488.8:ENST00000380201.2	protein_coding	protein_coding	protein_coding	protein_coding	0	10	2	4.51532	4.53623	4.55714	0.00145459	0.00128796	0.0342623	0.024339
chr20	41116392	41116492	5424909	0	+	0.47	(0.45,0.49]	chr20	584647	1	SS5_ADJ	SS5_ADJ:SS5_PROX:INTRON	TOP1	ENSG00000198900.7	ENST00000361337.3:ENST00000681113.1	protein_coding	protein_coding	protein_coding	protein_coding:nonsense_mediated_decay	0	10	2	4.51532	4.53623	4.55714	0.00145459	0.00128796	0.0342623	0.024339
chr22	36525663	36525709	5667879	0	-	0.478261	(0.45,0.49]	chr22	615630	1	CDS	CDS:EXON_MRNA	EIF3D	ENSG00000100353.18	ENST00000216190.13:ENST00000455547.5:ENST00000496875.1	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron	0	10	2	4.51532	4.53623	4.55714	0.00145459	0.00128796	0.0342623	0.024339
chr7	100090298	100090398	2479564	0	+	0.46	(0.45,0.49]	chr7	249792	1	SS3_ADJ	SS3_ADJ:SS3_PROX:INTRON	COPS6	ENSG00000168090.10	ENST00000303904.8:ENST00000418625.5	protein_coding	protein_coding	protein_coding	protein_coding	0	10	2	4.51532	4.53623	4.55714	0.00145459	0.00128796	0.0342623	0.024339
chr8	58594131	58594231	2916662	0	-	0.47	(0.45,0.49]	chr8	287462	1	SS5_ADJ	SS5_ADJ:SS5_PROX:INTRON	NSMAF	ENSG00000035681.9	ENST00000038176.8:ENST00000427130.6:ENST00000523106.5	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron	0	10	2	4.51532	4.53623	4.55714	0.00145459	0.00128796	0.0342623	0.024339
chr9	120874756	120874856	3207555	0	-	0.48	(0.45,0.49]	chr9	316038	1	SS3_ADJ	SS3_ADJ:SS3_PROX:INTRON	PHF19	ENSG00000119403.15	ENST00000373896.8:ENST00000312189.10:ENST00000456291.1	protein_coding	protein_coding	protein_coding	protein_coding	0	10	2	4.51532	4.53623	4.55714	0.00145459	0.00128796	0.0342623	0.024339
chr1	43975985	43976054	68016	0	+	0.536232	(0.53,0.586]	chr1	9906	3	EXON_MRNA	EXON_MRNA:SS3_ADJ:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	ATP6V0B	ENSG00000117410.14	ENST00000532642.5:ENST00000236067.8:ENST00000472277.5:ENST00000472174.7:ENST00000496131.1:ENST00000532072.1	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron:processed_transcript	6	61	2	4.39707	4.53606	4.67505	9.00372e-8	5.88116e-9	3.61466e-5	2.07823e-6
chr1	8867016	8867116	282713	0	-	0.5	(0.49,0.53]	chr1	34556	1	SS5_ADJ	SS5_ADJ:SS5_PROX:PRIMIRNA:INTRON	ENO1:MIR6728	ENSG00000074800.16:ENSG00000274258.1	ENST00000234590.10:ENST00000464920.2:ENST00000645609.1:ENST00000618792.1:ENST00000645600.1:ENST00000646680.1	miRNA	protein_coding	miRNA:protein_coding	protein_coding:retained_intron:nonsense_mediated_decay:processed_transcript:primary_miRNA	2	25	2	4.22975	4.535970000000001	4.84219	7.96161e-5	1.43686e-6	0.00327049	3.03105e-4
chr17	76329942	76330042	5098213	0	-	0.52	(0.49,0.53]	chr17	535454	1	SS5_ADJ	SS5_ADJ:SS5_PROX:INTRON	PRPSAP1	ENSG00000161542.17	ENST00000446526.8:ENST00000324684.8	protein_coding	protein_coding	protein_coding	protein_coding	2	25	2	4.22975	4.535970000000001	4.84219	7.96161e-5	1.43686e-6	0.00327049	3.03105e-4
chr7	97871971	97872068	2655117	0	-	0.494845	(0.49,0.53]	chr7	265216	4	UTR5	UTR5:EXON_MRNA:SS3_ADJ:SS5_ADJ:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	ASNS	ENSG00000070669.17	ENST00000394308.8:ENST00000175506.8:ENST00000394309.7:ENST00000437628.5:ENST00000422745.5:ENST00000455086.5:ENST00000444334.5:ENST00000442734.5	protein_coding	protein_coding	protein_coding	protein_coding	2	25	2	4.22975	4.535970000000001	4.84219	7.96161e-5	1.43686e-6	0.00327049	3.03105e-4
chr19	10159557	10159657	5323746	0	-	0.53	(0.49,0.53]	chr19	569221	1	SS5_ADJ	SS5_ADJ:SS5_PROX:INTRON	DNMT1	ENSG00000130816.17	ENST00000359526.9:ENST00000677634.1:ENST00000676820.1:ENST00000677013.1:ENST00000676868.1:ENST00000679313.1	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron:nonsense_mediated_decay	2	25	2	4.26812	4.535845	4.80357	6.86638e-5	1.74205e-6	0.00493999	1.92966e-4
chr8	144512561	144512641	3015946	0	-	0.5875	(0.586,1]	chr8	294610	1	SSB_ADJ	SSB_ADJ:SS3_ADJ:SS5_ADJ:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	RECQL4	ENSG00000160957.14	ENST00000621189.4:ENST00000617875.6:ENST00000301323.7:ENST00000531875.2:ENST00000534626.6	protein_coding	protein_coding	protein_coding	protein_coding:nonsense_mediated_decay	2	47	2	4.43418	4.53406	4.63394	6.38479e-6	1.61411e-6	5.13279e-4	3.35214e-4
chr7	128849230	128849304	2513075	0	+	0.72973	(0.586,1]	chr7	253091	1	SSB_ADJ	SSB_ADJ:SS3_ADJ:SS5_ADJ:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	FLNC	ENSG00000128591.16	ENST00000325888.13	protein_coding	protein_coding	protein_coding	protein_coding	6	109	2	4.20943	4.533705	4.85798	1.23945e-7	3.46643e-10	4.66551e-5	1.95236e-7
chr17	82460077	82460164	4971510	0	+	0.45977	(0.45,0.49]	chr17	517507	2	CDS	CDS:EXON_MRNA:SS5_ADJ:SS5_PROX:INTRON	NARF	ENSG00000141562.18	ENST00000390006.8:ENST00000345415.11:ENST00000412079.6:ENST00000374611.9:ENST00000582585.1:ENST00000457415.7:ENST00000584411.5:ENST00000577812.5:ENST00000581743.5:ENST00000577432.5:ENST00000582907.5:ENST00000309794.16	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron:nonsense_mediated_decay:processed_transcript	26	185	2	4.48219	4.533325	4.58446	3.11318e-12	1.0516e-12	3.42256e-9	2.58992e-9
chr2	69843261	69843361	624428	0	+	0.32	(0.29,0.323]	chr2	73176	1	SS5_ADJ	SS5_ADJ:SS5_PROX:INTRON	GMCL1	ENSG00000087338.5	ENST00000282570.4	protein_coding	protein_coding	protein_coding	protein_coding	2	20	2	4.28735	4.53254	4.77773	1.29429e-4	4.59974e-6	0.00786213	3.99889e-4
chr2	32513154	32513254	572227	0	+	0.28	[0,0.29]	chr2	69587	1	SS5_ADJ	SS5_ADJ:SS5_PROX:INTRON	BIRC6	ENSG00000115760.14	ENST00000421745.6:ENST00000648282.1	protein_coding	protein_coding	protein_coding	protein_coding	2	20	2	4.20564	4.531845000000001	4.85805	1.69111e-4	3.27383e-6	0.00558025	5.66814e-4
chr15	30635188	30635286	4421563	0	+	0.346939	(0.323,0.354]	chr15	449567	1	EXON_MRNA	EXON_MRNA:SSB_ADJ:SS3_ADJ:SS5_ADJ:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	RP11-736I24.5:ARHGAP11B	ENSG00000284906.2:ENSG00000285077.2	ENST00000564902.5:ENST00000428041.4:ENST00000563110.6:ENST00000566362.1:ENST00000568574.1	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron:nonsense_mediated_decay:processed_transcript	4	32	2	4.49084	4.53178	4.57272	1.33088e-6	9.02777e-7	2.15077e-4	1.56715e-4
chr4	127883553	127883653	1539119	0	+	0.27	[0,0.29]	chr4	161437	1	SS5_ADJ	SS5_ADJ:SS5_PROX:INTRON	PLK4	ENSG00000142731.11	ENST00000270861.10:ENST00000507249.5	protein_coding	protein_coding	protein_coding	protein_coding	2	20	2	4.28419	4.53157	4.77895	1.30771e-4	4.57578e-6	0.00789678	3.99889e-4
chr11	62855785	62855885	3691703	0	-	0.36	(0.354,0.384]	chr11	371799	10	EXON_MRNA	EXON_MRNA:EXON_LNCRNA:SSB_ADJ:SS3_ADJ:SS5_ADJ:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	SNHG1	ENSG00000255717.7	ENST00000539921.6:ENST00000538654.6:ENST00000537068.5:ENST00000660547.1:ENST00000664307.1:ENST00000656268.1:ENST00000663237.1:ENST00000544550.6:ENST00000671236.1:ENST00000653690.1:ENST00000661936.1:ENST00000545920.2:ENST00000663092.1	lncRNA	retained_intron	lncRNA	retained_intron:lncRNA	18	121	2	4.18812	4.53138	4.87464	1.63163e-9	1e-12	7.24914e-7	2.4862e-9
chr11	62572742	62572840	3689641	0	-	0.428571	(0.414,0.45]	chr11	371041	1	EXON_MRNA	EXON_MRNA:EXON_LNCRNA:SS3_ADJ:SS3_PROX:INTRON	EEF1G	ENSG00000254772.10	ENST00000329251.5:ENST00000525340.5:ENST00000524420.5	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron:processed_transcript	2	24	2	4.26358	4.530975	4.79837	6.98755e-5	2.29536e-6	0.00303776	4.42883e-4
chr2	97194725	97194754	647518	0	+	0.448276	(0.414,0.45]	chr2	75951	1	CDS	CDS:EXON_MRNA:INTRON	ANKRD36	ENSG00000135976.20	ENST00000420699.9:ENST00000620383.1	protein_coding	protein_coding	protein_coding	protein_coding	2	24	2	4.32198	4.5308150000000005	4.73965	5.58026e-5	3.03686e-6	0.00440833	2.9412e-4
chr1	43976759	43976772	68030	0	+	0.538462	(0.53,0.586]	chr1	9918	1	SS3_ADJ	SS3_ADJ:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	ATP6V0B	ENSG00000117410.14	ENST00000532642.5:ENST00000236067.8:ENST00000472277.5:ENST00000472174.7:ENST00000496131.1:ENST00000498664.1	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron:processed_transcript	2	32	2	3.77667	4.529825000000001	5.28298	6.97538e-4	2.11848e-8	0.0236384	5.81817e-6
chr7	92701760	92701814	2648307	0	-	0.425926	(0.414,0.45]	chr7	264878	2	EXON_SMALL	EXON_SMALL:INTRON	CDK6:RNU6-10P	ENSG00000105810.10:ENSG00000206763.1	ENST00000424848.3:ENST00000473078.1:ENST00000384036.1	snRNA	snRNA	snRNA:protein_coding	snRNA:protein_coding:retained_intron	74	515	2	4.43573	4.529135	4.62254	1e-12	1e-12	2.4862e-9	1.25805e-9
chr16	58542335	58542427	4813137	0	-	0.304348	(0.29,0.323]	chr16	496665	1	SSB_ADJ	SSB_ADJ:SS3_ADJ:SS5_ADJ:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	CNOT1	ENSG00000125107.19	ENST00000317147.10:ENST00000569240.5:ENST00000567188.5	protein_coding	protein_coding	protein_coding	protein_coding:nonsense_mediated_decay	8	54	2	4.25	4.529095	4.80819	3.25868e-7	1.07896e-9	9.98451e-5	5.14991e-7
chr16	85656665	85656765	4749030	0	+	0.66	(0.586,1]	chr16	486065	1	SS5_ADJ	SS5_ADJ:SS5_PROX:INTRON	GSE1	ENSG00000131149.19	ENST00000253458.12	protein_coding	protein_coding	protein_coding	protein_coding	2	47	2	4.3866	4.52895	4.6713	8.82113e-6	1.22574e-6	0.00117442	1.45799e-4
chr14	23323066	23323166	4193213	0	+	0.47	(0.45,0.49]	chr14	427741	1	SS5_ADJ	SS5_ADJ:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	BCL2L2-PABPN1:PABPN1	ENSG00000258643.6:ENSG00000100836.11	ENST00000678502.1:ENST00000553781.5:ENST00000216727.9:ENST00000397276.6:ENST00000557702.5:ENST00000554062.5	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron	2	25	2	4.01983	4.52804	5.03625	3.11953e-4	3.27805e-7	0.0139099	5.15284e-5
chr15	44716452	44716548	4442964	0	+	0.479167	(0.45,0.49]	chr15	452439	2	EXON_MRNA	EXON_MRNA:SS5_ADJ:SS5_PROX:INTRON	B2M	ENSG00000166710.21	ENST00000544417.5:ENST00000561424.5:ENST00000648006.3:ENST00000349264.10:ENST00000557901.5:ENST00000559907.5:ENST00000623550.1	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron:nonsense_mediated_decay:processed_transcript	2	25	2	4.01983	4.52804	5.03625	3.11953e-4	3.27805e-7	0.0139099	5.15284e-5
chr11	60902402	60902465	3687036	0	-	0.539683	(0.53,0.586]	chr11	370470	1	CDS	CDS:EXON_MRNA	PRPF19	ENSG00000110107.9	ENST00000227524.9:ENST00000546152.1	protein_coding	protein_coding	protein_coding	protein_coding	2	28	2	4.3466	4.526225	4.70585	2.96705e-5	2.33247e-6	0.00278215	2.35628e-4
chr9	127804552	127804635	3113492	0	+	0.566265	(0.53,0.586]	chr9	304250	1	SSB_ADJ	SSB_ADJ:SS3_ADJ:SS5_ADJ:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	FPGS	ENSG00000136877.15	ENST00000479147.6:ENST00000373247.7:ENST00000496586.5:ENST00000373225.7:ENST00000469310.1	protein_coding	protein_coding	protein_coding	protein_coding:processed_transcript	2	28	2	4.3466	4.526225	4.70585	2.96705e-5	2.33247e-6	0.00278215	2.35628e-4
chr5	138169121	138169221	2018519	0	-	0.49	(0.45,0.49]	chr5	203769	1	SS5_ADJ	SS5_ADJ:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	BRD8	ENSG00000112983.18	ENST00000230901.9:ENST00000411594.6:ENST00000471892.6	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron	4	40	2	3.94803	4.5254449999999995	5.10286	4.35923e-5	3.19009e-9	0.00375014	1.25578e-6
chr9	135947703	135947797	3241501	0	-	0.723404	(0.586,1]	chr9	319447	3	EXON_LNCRNA	EXON_LNCRNA:SS5_ADJ:SS5_PROX:INTRON	UBAC1	ENSG00000130560.9	ENST00000371756.4:ENST00000478485.1	protein_coding	protein_coding	protein_coding	protein_coding:processed_transcript	20	312	2	4.46221	4.525435	4.58866	5.93381e-12	1.5361e-12	1.13482e-8	1.84926e-9
chr1	11013965	11014065	13968	0	+	0.42	(0.414,0.45]	chr1	1989	1	SS5_ADJ	SS5_ADJ:SS5_PROX:INTRON	TARDBP	ENSG00000120948.19	ENST00000639083.1:ENST00000240185.8:ENST00000472476.5:ENST00000476201.5:ENST00000613864.4:ENST00000315091.7	protein_coding	protein_coding	protein_coding	protein_coding:nonsense_mediated_decay:processed_transcript	0	10	2	4.49824	4.52266	4.54708	0.00152902	0.00132614	0.0344082	0.0247826
chr1	20655339	20655439	297092	0	-	0.44	(0.414,0.45]	chr1	37191	1	SS5_ADJ	SS5_ADJ:SS5_PROX:INTRON	DDOST	ENSG00000244038.11	ENST00000415136.6:ENST00000602624.7	protein_coding	protein_coding	protein_coding	protein_coding	0	10	2	4.49824	4.52266	4.54708	0.00152902	0.00132614	0.0344082	0.0247826
chr1	31318336	31318426	44292	0	+	0.444444	(0.414,0.45]	chr1	6477	1	SS5_PROX	SS5_PROX:INTRON	ZCCHC17	ENSG00000121766.16	ENST00000618216.4:ENST00000616393.4:ENST00000479629.5:ENST00000373714.5:ENST00000344147.10	protein_coding	protein_coding	protein_coding	protein_coding:processed_transcript	0	10	2	4.49824	4.52266	4.54708	0.00152902	0.00132614	0.0344082	0.0247826
chr1	44741007	44741107	68805	0	+	0.42	(0.414,0.45]	chr1	10116	1	SS5_ADJ	SS5_ADJ:SS5_PROX:INTRON	KIF2C	ENSG00000142945.13	ENST00000452259.5:ENST00000493027.5:ENST00000372224.9:ENST00000455186.5	protein_coding	protein_coding	protein_coding	protein_coding:processed_transcript	0	10	2	4.49824	4.52266	4.54708	0.00152902	0.00132614	0.0344082	0.0247826
chr1	46190472	46190517	342313	0	-	0.444444	(0.414,0.45]	chr1	43313	1	CDS	CDS:EXON_MRNA	POMGNT1	ENSG00000085998.14	ENST00000371984.8	protein_coding	protein_coding	protein_coding	protein_coding	0	10	2	4.49824	4.52266	4.54708	0.00152902	0.00132614	0.0344082	0.0247826
chr1	54242312	54242412	360861	0	-	0.45	(0.414,0.45]	chr1	45306	1	SS3_PROX	SS3_PROX:INTRON	SSBP3	ENSG00000157216.16	ENST00000610401.5:ENST00000371319.8:ENST00000426150.5	protein_coding	protein_coding	protein_coding	protein_coding:processed_transcript	0	10	2	4.49824	4.52266	4.54708	0.00152902	0.00132614	0.0344082	0.0247826
chr1	145995131	145995143	427718	0	-	0.416667	(0.414,0.45]	chr1	51965	1	SS5_ADJ	SS5_ADJ:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	TXNIP	ENSG00000265972.6	ENST00000582401.6:ENST00000488537.1:ENST00000425134.2	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron	0	10	2	4.49824	4.52266	4.54708	0.00152902	0.00132614	0.0344082	0.0247826
chr1	146984033	146984133	158861	0	+	0.44	(0.414,0.45]	chr1	19033	1	SS3_ADJ	SS3_ADJ:SS3_PROX:INTRON	NBPF12	ENSG00000268043.7	ENST00000617931.4:ENST00000617844.4:ENST00000579935.8:ENST00000617864.3	protein_coding	protein_coding	protein_coding	protein_coding	0	10	2	4.49824	4.52266	4.54708	0.00152902	0.00132614	0.0344082	0.0247826
chr1	161210110	161210188	176918	0	+	0.448718	(0.414,0.45]	chr1	22711	1	CDS	CDS:UTR3:EXON_MRNA	NDUFS2	ENSG00000158864.13	ENST00000677837.1:ENST00000676972.1	protein_coding	protein_coding	protein_coding	protein_coding:nonsense_mediated_decay	0	10	2	4.49824	4.52266	4.54708	0.00152902	0.00132614	0.0344082	0.0247826
chr1	165667208	165667308	453783	0	-	0.45	(0.414,0.45]	chr1	57299	1	SS5_ADJ	SS5_ADJ:SS5_PROX:INTRON	ALDH9A1	ENSG00000143149.12	ENST00000354775.4	protein_coding	protein_coding	protein_coding	protein_coding	0	10	2	4.49824	4.52266	4.54708	0.00152902	0.00132614	0.0344082	0.0247826
chr12	49328028	49328128	3812525	0	+	0.42	(0.414,0.45]	chr12	384688	3	INTRON	INTRON	TROAP	ENSG00000135451.13	ENST00000551245.5:ENST00000257909.8:ENST00000551192.5	protein_coding	protein_coding	protein_coding	protein_coding:nonsense_mediated_decay	0	10	2	4.49824	4.52266	4.54708	0.00152902	0.00132614	0.0344082	0.0247826
chr12	101812360	101812460	3997815	0	-	0.42	(0.414,0.45]	chr12	408626	152	INTRON	INTRON	GNPTAB	ENSG00000111670.16	ENST00000299314.12	protein_coding	protein_coding	protein_coding	protein_coding	0	10	2	4.49824	4.52266	4.54708	0.00152902	0.00132614	0.0344082	0.0247826
chr14	22901733	22901813	4306542	0	-	0.4375	(0.414,0.45]	chr14	438220	1	SSB_ADJ	SSB_ADJ:SS3_ADJ:SS5_ADJ:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	RBM23	ENSG00000100461.18	ENST00000399922.6:ENST00000346528.9	protein_coding	protein_coding	protein_coding	protein_coding	0	10	2	4.49824	4.52266	4.54708	0.00152902	0.00132614	0.0344082	0.0247826
chr14	69769086	69769181	4257855	0	+	0.421053	(0.414,0.45]	chr14	432784	3	EXON_MRNA	EXON_MRNA:EXON_LNCRNA:SS3_ADJ:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	SRSF5	ENSG00000100650.16	ENST00000554465.5:ENST00000394366.6:ENST00000553369.5:ENST00000557154.6:ENST00000553635.5:ENST00000556184.5:ENST00000557460.5:ENST00000556587.5	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron:processed_transcript	0	10	2	4.49824	4.52266	4.54708	0.00152902	0.00132614	0.0344082	0.0247826
chr17	32778379	32778479	5027584	0	-	0.44	(0.414,0.45]	chr17	525105	1	SS5_ADJ	SS5_ADJ:SS5_PROX:INTRON	MYO1D	ENSG00000176658.17	ENST00000318217.10:ENST00000579584.5	protein_coding	protein_coding	protein_coding	protein_coding	0	10	2	4.49824	4.52266	4.54708	0.00152902	0.00132614	0.0344082	0.0247826
chr17	34997825	34997925	4894954	0	+	0.45	(0.414,0.45]	chr17	507529	1	SS5_ADJ	SS5_ADJ:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	LIG3	ENSG00000005156.12	ENST00000378526.9:ENST00000262327.9:ENST00000586058.1	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron	0	10	2	4.49824	4.52266	4.54708	0.00152902	0.00132614	0.0344082	0.0247826
chr17	59912743	59912804	4936975	0	+	0.42623	(0.414,0.45]	chr17	513174	2	CDS	CDS:UTR3:EXON_MRNA:EXON_LNCRNA	RPS6KB1	ENSG00000108443.14	ENST00000472940.5:ENST00000225577.9:ENST00000477179.5:ENST00000443572.6:ENST00000489824.1:ENST00000592726.1	protein_coding	protein_coding	protein_coding	protein_coding:nonsense_mediated_decay:processed_transcript	0	10	2	4.49824	4.52266	4.54708	0.00152902	0.00132614	0.0344082	0.0247826
chr17	75042277	75042377	5093043	0	-	0.44	(0.414,0.45]	chr17	534402	1	SS3_ADJ	SS3_ADJ:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	ATP5PD	ENSG00000167863.12	ENST00000344546.8:ENST00000301587.9	protein_coding	protein_coding	protein_coding	protein_coding	0	10	2	4.49824	4.52266	4.54708	0.00152902	0.00132614	0.0344082	0.0247826
chr2	74507094	74507147	907166	0	-	0.433962	(0.414,0.45]	chr2	100854	2	CDS	CDS:EXON_MRNA:EXON_LNCRNA	PCGF1	ENSG00000115289.14	ENST00000233630.11:ENST00000475863.5:ENST00000480844.2:ENST00000496911.1	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron:processed_transcript	0	10	2	4.49824	4.52266	4.54708	0.00152902	0.00132614	0.0344082	0.0247826
chr2	96298714	96298802	917902	0	-	0.431818	(0.414,0.45]	chr2	102750	1	SSB_ADJ	SSB_ADJ:SS3_ADJ:SS5_ADJ:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	SNRNP200	ENSG00000144028.15	ENST00000323853.10:ENST00000652267.1	protein_coding	protein_coding	protein_coding	protein_coding	0	10	2	4.49824	4.52266	4.54708	0.00152902	0.00132614	0.0344082	0.0247826
chr2	135120818	135120918	680634	0	+	0.43	(0.414,0.45]	chr2	79784	1	CDS	CDS:EXON_MRNA:EXON_LNCRNA	RAB3GAP1	ENSG00000115839.18	ENST00000264158.13:ENST00000442034.5:ENST00000487003.5:ENST00000539493.2	protein_coding	protein_coding	protein_coding	protein_coding:processed_transcript	0	10	2	4.49824	4.52266	4.54708	0.00152902	0.00132614	0.0344082	0.0247826
chr2	197399754	197399854	1004739	0	-	0.43	(0.414,0.45]	chr2	110336	3	SS5_PROX	SS5_PROX:INTRON	SF3B1	ENSG00000115524.17	ENST00000335508.11:ENST00000470268.2	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron	0	10	2	4.49824	4.52266	4.54708	0.00152902	0.00132614	0.0344082	0.0247826
chr3	39063119	39063190	1077580	0	+	0.422535	(0.414,0.45]	chr3	118726	2	CDS	CDS:EXON_MRNA	WDR48	ENSG00000114742.14	ENST00000423296.6:ENST00000302313.10:ENST00000413099.6	protein_coding	protein_coding	protein_coding	protein_coding:nonsense_mediated_decay	0	10	2	4.49824	4.52266	4.54708	0.00152902	0.00132614	0.0344082	0.0247826
chr4	2908704	2908804	1446779	0	+	0.45	(0.414,0.45]	chr4	153472	1	SS5_PROX	SS5_PROX:INTRON	ADD1	ENSG00000087274.18	ENST00000264758.11:ENST00000446856.5:ENST00000398129.5	protein_coding	protein_coding	protein_coding	protein_coding	0	10	2	4.49824	4.52266	4.54708	0.00152902	0.00132614	0.0344082	0.0247826
chr4	53458721	53458790	1476753	0	+	0.42029	(0.414,0.45]	chr4	156405	2	CDS	CDS:UTR3:EXON_MRNA	FIP1L1	ENSG00000145216.16	ENST00000337488.11:ENST00000358575.9:ENST00000306932.10:ENST00000505125.5:ENST00000514543.5	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron:nonsense_mediated_decay	0	10	2	4.49824	4.52266	4.54708	0.00152902	0.00132614	0.0344082	0.0247826
chr6	31643789	31643889	2264274	0	-	0.43	(0.414,0.45]	chr6	227433	1	SS5_ADJ	SS5_ADJ:SS5_PROX:INTRON	BAG6	ENSG00000204463.13	ENST00000676615.1:ENST00000375976.8:ENST00000362049.10	protein_coding	protein_coding	protein_coding	protein_coding	0	10	2	4.49824	4.52266	4.54708	0.00152902	0.00132614	0.0344082	0.0247826
