chr	start	end	name	score	strand	gc	gc_bin	chrom	feature_id	feature_bin	feature_type_top	feature_types	gene_name	gene_id	transcript_ids	gene_type_top	transcript_type_top	gene_types	transcript_types	input_sum	clip_sum	enrichment_n	enrichment_l2or_min	enrichment_l2or_mean	enrichment_l2or_max	p_max	p_min	q_max	q_min
chr21	9827994	9828094	5544044	0	-	0.64	(0.58,1]	chr21	600017	113	INTRON	INTRON	LINC01667	ENSG00000280081.4	ENST00000651050.1	transcribed_processed_pseudogene	processed_transcript	transcribed_processed_pseudogene	processed_transcript	2	28	2	3.20576	3.61189	4.01802	0.00681415	3.26275e-4	0.19462	0.0499728
chr9	136355090	136355189	3130760	0	+	0.717172	(0.58,1]	chr9	307454	50	INTRON	INTRON	GPSM1	ENSG00000160360.13	ENST00000440944.6	protein_coding	protein_coding	protein_coding	protein_coding	2	28	2	3.20576	3.61189	4.01802	0.00681415	3.26275e-4	0.19462	0.0499728
chr22	49529008	49529108	5680863	0	-	0.64	(0.58,1]	chr22	617478	874	INTRON	INTRON	C22orf34	ENSG00000188511.12	ENST00000414287.5	lncRNA	lncRNA	lncRNA	lncRNA	6	67	2	3.52593	3.6099449999999997	3.69396	1.89193e-4	7.18181e-5	0.0168759	0.0164213
chr19	13842529	13842628	5330586	0	-	0.828283	(0.58,1]	chr19	570854	188	EXON_LNCRNA	EXON_LNCRNA	MIR23AHG	ENSG00000267519.6	ENST00000587762.2	lncRNA	lncRNA	lncRNA	lncRNA	12	125	2	3.55142	3.6096	3.66778	3.18426e-5	1.02569e-5	0.00404774	0.00361619
chr22	20953064	20953161	5579442	0	+	0.28866000000000003	(0.283,0.32]	chr22	604394	34	UTR3	UTR3:EXON_MRNA:SS3_ADJ:SS3_PROX:INTRON	CRKL	ENSG00000099942.13	ENST00000354336.8:ENST00000411769.1	protein_coding	protein_coding	protein_coding	protein_coding:nonsense_mediated_decay	8	25	2	3.59742	3.6094049999999998	3.62139	0.00140376	1.08579e-4	0.130725	0.0107275
chr22	20089811	20089893	5577046	0	+	0.536585	(0.525,0.58]	chr22	604047	1	EXON_MRNA	EXON_MRNA:SSB_ADJ:SS3_ADJ:SS5_ADJ:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	DGCR8	ENSG00000128191.16	ENST00000351989.8:ENST00000495826.5:ENST00000498171.5	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron	18	97	2	3.60664	3.608555	3.61047	1.86268e-5	4.64097e-6	0.00583135	8.37808e-4
chr14	105163758	105163858	4409804	0	-	0.68	(0.58,1]	chr14	448552	56	INTRON	INTRON	JAG2	ENSG00000184916.9	ENST00000331782.8	protein_coding	protein_coding	protein_coding	protein_coding	2	28	2	3.30188	3.6078400000000004	3.9138	0.0050565	5.14145e-4	0.16463	0.0673264
chr17	81922012	81922111	5105284	0	-	0.717172	(0.58,1]	chr17	536936	39	UTR3	UTR3:EXON_MRNA	MAFG	ENSG00000197063.11	ENST00000357736.9:ENST00000392366.7	protein_coding	protein_coding	protein_coding	protein_coding	2	28	2	3.30188	3.6078400000000004	3.9138	0.0050565	5.14145e-4	0.16463	0.0673264
chr19	2199383	2199483	5214074	0	+	0.74	(0.58,1]	chr19	548262	1	SS3_PROX	SS3_PROX:INTRON	DOT1L	ENSG00000104885.18	ENST00000398665.8:ENST00000452696.5	protein_coding	protein_coding	protein_coding	protein_coding	2	28	2	3.30188	3.6078400000000004	3.9138	0.0050565	5.14145e-4	0.16463	0.0673264
chr8	41660133	41660232	2904516	0	-	0.494949	(0.48,0.525]	chr8	285882	40	INTRON	INTRON	ANK1	ENSG00000029534.21	ENST00000347528.8:ENST00000520299.5:ENST00000645531.1	protein_coding	protein_coding	protein_coding	protein_coding	20	109	2	3.06592	3.6066100000000003	4.1473	5.63007e-4	1.07457e-7	0.0726856	3.22287e-5
chr22	21655966	21656066	5580686	0	+	0.44	(0.41,0.444]	chr22	604577	14	INTRON	INTRON	KB-1440D3.16	ENSG00000207751.3	ENST00000498589.1	lncRNA	lncRNA	lncRNA	lncRNA	4	18	2	3.25719	3.6036200000000003	3.95005	0.00188689	7.4717e-4	0.0894865	0.0858372
chr13	91353517	91353617	4087767	0	+	0.29	(0.283,0.32]	chr13	418352	2	SS3_PROX	SS3_PROX:INTRON	MIR17HG	ENSG00000215417.13	ENST00000400282.6:ENST00000664987.1	lncRNA	lncRNA	lncRNA	lncRNA	32	87	2	3.55204	3.6035500000000003	3.65506	4.61847e-5	3.14214e-6	0.01188	6.09564e-4
chr5	138556955	138557044	2019822	0	-	0.404494	(0.38,0.41]	chr5	204035	2	EXON_MRNA	EXON_MRNA:SS3_ADJ:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	HSPA9	ENSG00000113013.16	ENST00000678384.1:ENST00000677066.1:ENST00000649692.2:ENST00000678551.1:ENST00000524109.2:ENST00000512328.1:ENST00000507115.6	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron:nonsense_mediated_decay:processed_transcript	8	29	2	3.26361	3.601295	3.93898	3.77969e-4	1.56821e-4	0.0300428	0.027844
chr11	291208	291304	3502287	0	+	0.5625	(0.525,0.58]	chr11	346381	2	EXON_MRNA	EXON_MRNA:SS5_ADJ:SS5_PROX:INTRON	PGGHG	ENSG00000142102.16	ENST00000474221.5:ENST00000409479.5	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron	18	93	2	3.45463	3.60119	3.74775	1.1683e-5	7.77957e-6	0.00293326	0.00180112
chr22	50433598	50433695	5633240	0	+	0.701031	(0.58,1]	chr22	610932	9	INTRON	INTRON	PPP6R2	ENSG00000100239.16	ENST00000612753.5:ENST00000395744.7:ENST00000216061.9:ENST00000401672.7	protein_coding	protein_coding	protein_coding	protein_coding	10	101	2	3.17647	3.600635	4.0248	2.69088e-4	2.13155e-6	0.0214505	0.00101786
chr3	47416056	47416150	1267939	0	-	0.574468	(0.525,0.58]	chr3	137602	5	INTRON	INTRON	SCAP	ENSG00000114650.20	ENST00000265565.10:ENST00000441517.6:ENST00000648151.1	protein_coding	protein_coding	protein_coding	protein_coding:nonsense_mediated_decay	4	28	2	3.39225	3.598155	3.80406	0.0027353	1.30898e-4	0.194844	0.0122989
chr16	18395154	18395254	4781920	0	-	0.71	(0.58,1]	chr16	491638	1	SS5_ADJ	SS5_ADJ:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	PKD1P5	ENSG00000254681.6	ENST00000532415.5:ENST00000544578.1	transcribed_unprocessed_pseudogene	processed_transcript	transcribed_unprocessed_pseudogene	processed_transcript:transcribed_unprocessed_pseudogene	2	28	2	3.392	3.596735	3.80147	0.00378496	8.23822e-4	0.134255	0.093210200000000007
chr19	911689	911789	5304386	0	-	0.78	(0.58,1]	chr19	565180	87	INTRON	INTRON	R3HDM4	ENSG00000198858.10	ENST00000589428.5:ENST00000361574.10:ENST00000590454.2	protein_coding	protein_coding	protein_coding	protein_coding:nonsense_mediated_decay	2	28	2	3.392	3.596735	3.80147	0.00378496	8.23822e-4	0.134255	0.093210200000000007
chr22	21496581	21496681	5646699	0	-	0.6	(0.58,1]	chr22	612879	41	INTRON	INTRON	PI4KAP2	ENSG00000183506.17	ENST00000450651.5:ENST00000467443.5:ENST00000479693.1	transcribed_unitary_pseudogene	retained_intron	transcribed_unitary_pseudogene	retained_intron:processed_transcript	2	28	2	3.392	3.596735	3.80147	0.00378496	8.23822e-4	0.134255	0.093210200000000007
chr6	170553142	170553242	2397162	0	-	0.59	(0.58,1]	chr6	240668	1	CDS_START	CDS_START:CDS:EXON_MRNA	PSMB1	ENSG00000008018.9	ENST00000262193.7	protein_coding	protein_coding	protein_coding	protein_coding	4	48	2	3.58179	3.595225	3.60866	4.10087e-4	3.45747e-4	0.0520503	0.0291741
chr21	9813536	9813636	5543898	0	-	0.52	(0.48,0.525]	chr21	600010	3	SS5_PROX	SS5_PROX:INTRON	LINC01667	ENSG00000280081.4	ENST00000651542.1:ENST00000623919.1:ENST00000651050.1	transcribed_processed_pseudogene	processed_transcript	transcribed_processed_pseudogene	processed_transcript	136	513	2	2.61449	3.59014	4.56579	9.6215e-5	5.02369e-10	0.00978035	6.6496e-7
chr16	88966456	88966556	4844761	0	-	0.59	(0.58,1]	chr16	501029	644	INTRON	INTRON	CBFA2T3	ENSG00000129993.15	ENST00000563640.1	protein_coding	protein_coding	protein_coding	protein_coding	2	29	2	3.54657	3.589695	3.63282	0.00223406	0.00166542	0.176221	0.0781812
chr20	63941508	63941608	5502569	0	-	0.62	(0.58,1]	chr20	595441	3	SS3_PROX	SS3_PROX:INTRON	UCKL1	ENSG00000198276.16	ENST00000354216.11	protein_coding	protein_coding	protein_coding	protein_coding	2	29	2	3.54657	3.589695	3.63282	0.00223406	0.00166542	0.176221	0.0781812
chr17	30117832	30117905	4883536	0	+	0.342466	(0.32,0.35]	chr17	506108	1	SS3_PROX	SS3_PROX:INTRON	NSRP1	ENSG00000126653.18	ENST00000612959.4:ENST00000247026.10:ENST00000479218.6:ENST00000584317.5:ENST00000583301.5:ENST00000585881.5	protein_coding	protein_coding	protein_coding	protein_coding:nonsense_mediated_decay:processed_transcript	24	80	2	3.30004	3.58842	3.8768	4.09404e-4	6.07832e-7	0.059524	1.49695e-4
chr7	158757104	158757203	2744387	0	-	0.373737	(0.35,0.38]	chr7	272401	39	INTRON	INTRON	ESYT2	ENSG00000117868.17	ENST00000251527.10:ENST00000275418.13:ENST00000613624.1	protein_coding	protein_coding	protein_coding	protein_coding	8	26	2	3.11887	3.5869400000000002	4.05501	8.37568e-4	1.16214e-4	0.0490368	0.0238696
chr19	10796979	10797079	5229475	0	+	0.45	(0.444,0.48]	chr19	551292	2	SS3_PROX	SS3_PROX:INTRON	DNM2	ENSG00000079805.19	ENST00000389253.9:ENST00000585892.5:ENST00000359692.10:ENST00000593220.1	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron	4	20	2	3.53032	3.586545	3.64277	0.00220596	5.66025e-4	0.176221	0.0369367
chr13	91353321	91353417	4087765	0	+	0.291667	(0.283,0.32]	chr13	418351	3	INTRON	INTRON	MIR17HG	ENSG00000215417.13	ENST00000400282.6:ENST00000664987.1	lncRNA	lncRNA	lncRNA	lncRNA	32	83	2	3.4058	3.5857200000000002	3.76564	2.43641e-5	8.11273e-6	0.00724661	0.00133706
chr16	85651710	85651809	4748976	0	+	0.686869	(0.58,1]	chr16	486047	26	INTRON	INTRON	GSE1	ENSG00000131149.19	ENST00000635906.1:ENST00000253458.12	protein_coding	protein_coding	protein_coding	protein_coding	4	46	2	3.33255	3.58566	3.83877	0.00109852	1.1599e-4	0.059082	0.0238344
chr7	100575006	100575106	2660652	0	-	0.6	(0.58,1]	chr7	266083	11	UTR3	UTR3:EXON_MRNA:EXON_LNCRNA	LRCH4	ENSG00000077454.16	ENST00000310300.11:ENST00000476881.2:ENST00000497245.2	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron:processed_transcript	16	162	2	3.56738	3.58459	3.6018	1.58972e-5	6.73999e-6	0.00263481	0.00231075
chr16	2817332	2817429	4634421	0	+	0.742268	(0.58,1]	chr16	474184	1	SSB_ADJ	SSB_ADJ:SS3_ADJ:SS5_ADJ:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	PRSS21	ENSG00000007038.11	ENST00000450020.7:ENST00000005995.8:ENST00000570594.5:ENST00000571141.1	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron:nonsense_mediated_decay	4	51	2	3.33477	3.583995	3.83322	0.00113802	1.41588e-4	0.117806	0.0129694
chr17	28746413	28746513	4881313	0	+	0.57	(0.525,0.58]	chr17	505879	10	INTRON	INTRON	TRAF4	ENSG00000076604.15	ENST00000262395.10:ENST00000461195.5:ENST00000444415.7:ENST00000394925.5	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron	4	26	2	3.57997	3.582885	3.5858	0.00129989	3.63744e-4	0.128819	0.0269139
chr2	96878993	96879092	919247	0	-	0.555556	(0.525,0.58]	chr2	103053	1	INTRON	INTRON	FAM178B	ENSG00000168754.15	ENST00000393526.6:ENST00000470789.5:ENST00000494172.1	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron:processed_transcript	4	25	2	3.41948	3.582765	3.74605	7.54776e-4	6.38066e-4	0.0793531	0.045025
chrM	4328	4400	5926984	0	-	0.486111	(0.48,0.525]	chrM	641136	1	EXON_SMALL	EXON_SMALL	MT-TQ	ENSG00000210107.1	ENST00000387372.1	Mt_tRNA	Mt_tRNA	Mt_tRNA	Mt_tRNA	106	402	2	3.25016	3.580935	3.91171	2.37729e-6	1.41256e-7	4.80726e-4	1.02149e-4
chr13	91349190	91349263	4087721	0	+	0.438356	(0.41,0.444]	chr13	418342	2	EXON_LNCRNA	EXON_LNCRNA:SS3_PROX:INTRON	MIR17HG	ENSG00000215417.13	ENST00000400282.6:ENST00000582141.5:ENST00000659898.1	lncRNA	retained_intron	lncRNA	retained_intron:lncRNA	12	50	2	3.454	3.579495	3.70499	4.4076e-4	9.76824e-6	0.0619455	0.00154597
chr13	91349117	91349190	4087720	0	+	0.69863	(0.58,1]	chr13	418342	1	EXON_LNCRNA	EXON_LNCRNA:INTRON	MIR17HG	ENSG00000215417.13	ENST00000400282.6:ENST00000582141.5:ENST00000659898.1	lncRNA	retained_intron	lncRNA	retained_intron:lncRNA	6	76	2	3.14688	3.5790499999999996	4.01122	9.57531e-4	2.01907e-5	0.103898	0.00277756
chr7	73155942	73156042	2451144	0	+	0.59	(0.58,1]	chr7	245807	2	INTRON	INTRON	GTF2IP4	ENSG00000233369.7	ENST00000544802.5	transcribed_processed_pseudogene	processed_transcript	transcribed_processed_pseudogene	processed_transcript	2	28	2	3.47682	3.57823	3.67964	0.00285667	0.00134377	0.130725	0.111483
chr22	21644237	21644299	5580644	0	+	0.419355	(0.41,0.444]	chr22	604560	2	UTR3	UTR3:EXON_MRNA	SDF2L1	ENSG00000128228.5	ENST00000248958.5	protein_coding	protein_coding	protein_coding	protein_coding	8	30	2	2.98472	3.57796	4.1712	0.00120744	3.37842e-5	0.0629097	0.00922337
chr3	160405679	160405778	1185208	0	+	0.222222	[0,0.283]	chr3	129384	6	INTRON	INTRON	SMC4	ENSG00000113810.16	ENST00000472282.5:ENST00000357388.8:ENST00000469762.5:ENST00000468653.5:ENST00000462787.5:ENST00000470240.5:ENST00000497984.5:ENST00000487747.5	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron:processed_transcript	8	22	2	3.53423	3.576235	3.61824	0.00256845	1.326e-4	0.194844	0.0124203
chrX	110002634	110002703	5753960	0	+	0.797101	(0.58,1]	chrX	625605	1	UTR5	UTR5:EXON_MRNA	TMEM164	ENSG00000157600.12	ENST00000372072.7	protein_coding	protein_coding	protein_coding	protein_coding	4	46	2	3.38596	3.576015	3.76607	8.94733e-4	1.65252e-4	0.0513319	0.0310706
chr19	35648322	35648403	5263365	0	+	0.54321	(0.525,0.58]	chr19	557185	1	UTR5	UTR5:EXON_MRNA	COX6B1	ENSG00000126267.11	ENST00000649813.2	protein_coding	protein_coding	protein_coding	protein_coding	10	55	2	3.55118	3.5752550000000003	3.59933	1.0436e-4	3.24536e-5	0.021831	0.00407395
chr19	13841930	13842030	5330580	0	-	0.53	(0.525,0.58]	chr19	570854	182	EXON_LNCRNA	EXON_LNCRNA	MIR23AHG	ENSG00000267519.6	ENST00000587762.2	lncRNA	lncRNA	lncRNA	lncRNA	10	51	2	3.11553	3.5733249999999996	4.03112	3.0335e-4	8.67351e-6	0.0235015	0.00314637
chr13	91349793	91349890	4087728	0	+	0.247423	[0,0.283]	chr13	418346	2	EXON_MRNA	EXON_MRNA:EXON_LNCRNA:SS5_ADJ:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	MIR17HG	ENSG00000215417.13	ENST00000400282.6:ENST00000582141.5:ENST00000659898.1	lncRNA	retained_intron	lncRNA	retained_intron:lncRNA	74	184	2	3.37123	3.5702350000000003	3.76924	8.23075e-5	1.94431e-7	0.0183402	5.46355e-5
chr21	9824606	9824706	5544010	0	-	0.55	(0.525,0.58]	chr21	600017	79	INTRON	INTRON	LINC01667	ENSG00000280081.4	ENST00000651050.1	transcribed_processed_pseudogene	processed_transcript	transcribed_processed_pseudogene	processed_transcript	76	347	2	2.8276	3.5689	4.3102	4.29628e-5	3.83806e-9	0.00518085	4.19672e-6
chr16	15140953	15141053	4777940	0	-	0.69	(0.58,1]	chr16	491133	21	INTRON	INTRON	PKD1P6	ENSG00000250251.6	ENST00000343738.10	transcribed_unprocessed_pseudogene	transcribed_unprocessed_pseudogene	transcribed_unprocessed_pseudogene	transcribed_unprocessed_pseudogene	4	45	2	3.09662	3.5668949999999997	4.03717	0.00261244	4.23685e-5	0.105515	0.0110801
chr22	49528508	49528608	5680858	0	-	0.65	(0.58,1]	chr22	617478	869	INTRON	INTRON	C22orf34	ENSG00000188511.12	ENST00000414287.5	lncRNA	lncRNA	lncRNA	lncRNA	4	45	2	3.09662	3.5668949999999997	4.03717	0.00261244	4.23685e-5	0.105515	0.0110801
chr3	195953032	195953131	1429185	0	-	0.474747	(0.444,0.48]	chr3	151358	1	EXON_LNCRNA	EXON_LNCRNA	RP11-480A16.2	ENSG00000260261.2	ENST00000607976.2	transcribed_unprocessed_pseudogene	processed_transcript	transcribed_unprocessed_pseudogene	processed_transcript	8	32	2	3.15918	3.566145	3.97311	5.20853e-4	7.94485e-5	0.0351984	0.0179558
chr7	74755537	74755635	2456218	0	+	0.387755	(0.38,0.41]	chr7	246550	1	EXON_MRNA	EXON_MRNA:SS5_ADJ:SS5_PROX:INTRON	GTF2I	ENSG00000263001.7	ENST00000573035.6:ENST00000614986.4:ENST00000620879.4:ENST00000621040.4:ENST00000614048.1	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron	6	22	2	3.14696	3.565865	3.98477	0.00129916	2.82927e-4	0.0664092	0.0454016
chr3	184174868	184174959	1206800	0	+	0.747253	(0.58,1]	chr3	131514	3	UTR5	UTR5:EXON_MRNA	AP2M1	ENSG00000161203.13	ENST00000382456.7:ENST00000292807.9	protein_coding	protein_coding	protein_coding	protein_coding	4	45	2	3.2194	3.56369	3.90798	0.00167811	8.21846e-5	0.0781812	0.0183402
chr8	141426638	141426738	2862979	0	+	0.56	(0.525,0.58]	chr8	282412	3	SS3_PROX	SS3_PROX:INTRON	PTP4A3	ENSG00000184489.13	ENST00000520105.5:ENST00000521578.6:ENST00000681443.1:ENST00000524028.1	protein_coding	protein_coding	protein_coding	protein_coding	4	27	2	3.39225	3.56358	3.73491	0.0027353	1.82363e-4	0.194844	0.0159289
chr1	1323781	1323881	272991	0	-	0.57	(0.525,0.58]	chr1	32962	23	INTRON	INTRON	INTS11	ENSG00000127054.21	ENST00000435064.6:ENST00000488042.6:ENST00000526797.5:ENST00000429572.5	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron:nonsense_mediated_decay	4	24	2	3.23145	3.563205	3.89496	0.001636	3.22796e-4	0.0780684	0.0499728
chrX	49322056	49322144	5726219	0	+	0.568182	(0.525,0.58]	chrX	622329	1	UTR5	UTR5:EXON_MRNA	GAGE12J	ENSG00000224659.2	ENST00000442437.2	protein_coding	protein_coding	protein_coding	protein_coding	4	24	2	3.23145	3.563205	3.89496	0.001636	3.22796e-4	0.0780684	0.0499728
chr13	91354295	91354389	4087775	0	+	0.287234	(0.283,0.32]	chr13	418354	5	EXON_LNCRNA	EXON_LNCRNA	MIR17HG	ENSG00000215417.13	ENST00000400282.6:ENST00000664987.1	lncRNA	lncRNA	lncRNA	lncRNA	36	95	2	3.52217	3.5632	3.60423	4.84019e-5	2.96305e-6	0.0123688	5.79824e-4
chr7	144648106	144648206	2729931	0	-	0.45	(0.444,0.48]	chr7	270959	245	INTRON	INTRON	TPK1	ENSG00000196511.14	ENST00000360057.7	protein_coding	protein_coding	protein_coding	protein_coding	10	38	2	2.80333	3.56098	4.31863	0.00152671	4.98384e-6	0.0741379	0.00206984
chr21	9818028	9818128	5543944	0	-	0.67	(0.58,1]	chr21	600017	13	INTRON	INTRON	LINC01667	ENSG00000280081.4	ENST00000651050.1	transcribed_processed_pseudogene	processed_transcript	transcribed_processed_pseudogene	processed_transcript	8	83	2	2.73011	3.560515	4.39092	0.0025418	4.69726e-7	0.103936	2.85806e-4
chr13	91353617	91353717	4087768	0	+	0.38	(0.35,0.38]	chr13	418352	3	SS3_PROX	SS3_PROX:INTRON	MIR17HG	ENSG00000215417.13	ENST00000400282.6:ENST00000664987.1	lncRNA	lncRNA	lncRNA	lncRNA	20	62	2	3.43957	3.559825	3.68008	6.63293e-5	1.46703e-5	0.0158575	0.00215935
chr22	49636904	49637004	5681942	0	-	0.7	(0.58,1]	chr22	617478	1953	INTRON	INTRON	C22orf34	ENSG00000188511.12	ENST00000414287.5	lncRNA	lncRNA	lncRNA	lncRNA	2	27	2	3.20576	3.55978	3.9138	0.00681415	5.14145e-4	0.19462	0.0673264
chr4	720345	720445	1439447	0	+	0.64	(0.58,1]	chr4	152582	140	INTRON	INTRON	PCGF3	ENSG00000185619.18	ENST00000419774.5:ENST00000362003.9:ENST00000470161.6:ENST00000400151.6:ENST00000440452.5	protein_coding	protein_coding	protein_coding	protein_coding:nonsense_mediated_decay	4	45	2	3.27709	3.55793	3.83877	0.00135465	1.1599e-4	0.0683037	0.0238344
chr17	43282002	43282102	5047504	0	-	0.59	(0.58,1]	chr17	528479	482	INTRON	INTRON	CCDC200	ENSG00000236383.8	ENST00000615433.2	protein_coding	protein_coding	protein_coding	protein_coding	2	28	2	3.54657	3.55175	3.55693	0.00223406	0.00217305	0.176221	0.0922452
chr21	9086499	9086599	5543048	0	-	0.61	(0.58,1]	chr21	599938	35	INTRON	INTRON	TEKT4P2	ENSG00000188681.11	ENST00000416067.5	transcribed_unprocessed_pseudogene	processed_transcript	transcribed_unprocessed_pseudogene	processed_transcript	2	28	2	3.54657	3.55175	3.55693	0.00223406	0.00217305	0.176221	0.0922452
chr7	100576600	100576693	2660670	0	-	0.645161	(0.58,1]	chr7	266096	4	EXON_MRNA	EXON_MRNA:SS5_ADJ:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	LRCH4	ENSG00000077454.16	ENST00000310300.11:ENST00000476881.2:ENST00000497245.2	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron:processed_transcript	2	28	2	3.54657	3.55175	3.55693	0.00223406	0.00217305	0.176221	0.0922452
chr9	136672580	136672678	3131074	0	+	0.653061	(0.58,1]	chr9	307588	4	UTR3	UTR3:EXON_MRNA	EGFL7	ENSG00000172889.16	ENST00000308874.12:ENST00000406555.7:ENST00000371698.3	protein_coding	protein_coding	protein_coding	protein_coding	2	28	2	3.54657	3.55175	3.55693	0.00223406	0.00217305	0.176221	0.0922452
chr9	136667075	136667170	3131004	0	+	0.610526	(0.58,1]	chr9	307549	9	INTRON	INTRON	EGFL7	ENSG00000172889.16	ENST00000308874.12:ENST00000406555.7:ENST00000490469.5:ENST00000371698.3	protein_coding	protein_coding	protein_coding	protein_coding:processed_transcript	4	48	2	3.43196	3.55126	3.67056	7.55933e-4	2.8391e-4	0.0894865	0.0223864
chr16	85652989	85653088	4748989	0	+	0.666667	(0.58,1]	chr16	486047	39	INTRON	INTRON	GSE1	ENSG00000131149.19	ENST00000635906.1:ENST00000253458.12	protein_coding	protein_coding	protein_coding	protein_coding	4	45	2	3.33255	3.54931	3.76607	0.00109852	1.65252e-4	0.059082	0.0310706
chr2	10337504	10337604	539945	0	+	0.46	(0.444,0.48]	chr2	66730	69	INTRON	INTRON	HPCAL1	ENSG00000115756.13	ENST00000307845.8:ENST00000622018.4	protein_coding	protein_coding	protein_coding	protein_coding	8	38	2	3.28273	3.5461	3.80947	0.00200592	1.79303e-5	0.170912	0.00253678
chr20	3918733	3918796	5390877	0	+	0.444444	(0.41,0.444]	chr20	580856	2	CDS	CDS:UTR3:EXON_MRNA	PANK2	ENSG00000125779.24	ENST00000336066.8:ENST00000646394.1:ENST00000621507.1	protein_coding	protein_coding	protein_coding	protein_coding:nonsense_mediated_decay	6	26	2	3.51759	3.54576	3.57393	0.00174542	1.62451e-4	0.154508	0.0145418
chr4	1871642	1871742	1441885	0	+	0.81	(0.58,1]	chr4	152970	1	SS5_PROX	SS5_PROX:INTRON	NSD2	ENSG00000109685.19	ENST00000508803.6:ENST00000507820.5:ENST00000508355.5:ENST00000514045.5	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron	4	49	2	3.33477	3.544475	3.75418	0.00113802	1.99235e-4	0.117806	0.0172435
chr17	17813960	17814052	5009418	0	-	0.652174	(0.58,1]	chr17	522704	2	SSB_PROX	SSB_PROX:SS3_PROX:SS5_PROX:PRIMIRNA:INTRON	SREBF1:MIR6777	ENSG00000072310.18:ENSG00000274111.1	ENST00000261646.11:ENST00000355815.8:ENST00000662439.1:ENST00000478616.1:ENST00000613934.1	miRNA	protein_coding	miRNA:protein_coding	protein_coding:retained_intron:primary_miRNA	10	119	2	3.06372	3.544005	4.02429	4.09755e-4	4.62785e-6	0.059524	8.36437e-4
chr4	724139	724239	1439485	0	+	0.7	(0.58,1]	chr4	152582	178	INTRON	INTRON	PCGF3	ENSG00000185619.18	ENST00000419774.5:ENST00000362003.9:ENST00000470161.6:ENST00000400151.6:ENST00000440452.5	protein_coding	protein_coding	protein_coding	protein_coding:nonsense_mediated_decay	4	45	2	3.38596	3.5377349999999996	3.68951	8.94733e-4	2.37785e-4	0.0513319	0.0401042
chr11	5269798	5269890	3644622	0	-	0.543478	(0.525,0.58]	chr11	365446	1	CDS_START	CDS_START:CDS:EXON_MRNA:EXON_LNCRNA:INTRON	HBG2:CTD-2643I7.5:HBE1	ENSG00000196565.15:ENSG00000239920.2:ENSG00000213931.7	ENST00000380252.6:ENST00000380259.7:ENST00000643199.1:ENST00000292896.3:ENST00000380237.5:ENST00000396895.3	protein_coding	protein_coding	protein_coding	protein_coding:nonsense_mediated_decay:processed_transcript	72	446	2	2.92208	3.5369	4.15172	7.56322e-5	8.43464e-9	0.0172049	3.59862e-6
chr2	32358085	32358184	570613	0	+	0.616162	(0.58,1]	chr2	69292	2	INTRON	INTRON	BIRC6	ENSG00000115760.14	ENST00000421745.6:ENST00000648282.1	protein_coding	protein_coding	protein_coding	protein_coding	2	27	2	3.392	3.53582	3.67964	0.00378496	0.00134377	0.134255	0.130725
chr22	49525808	49525908	5680831	0	-	0.59	(0.58,1]	chr22	617478	842	INTRON	INTRON	C22orf34	ENSG00000188511.12	ENST00000414287.5	lncRNA	lncRNA	lncRNA	lncRNA	2	27	2	3.392	3.53582	3.67964	0.00378496	0.00134377	0.134255	0.130725
chr13	91353225	91353321	4087764	0	+	0.302083	(0.283,0.32]	chr13	418351	2	INTRON	INTRON	MIR17HG	ENSG00000215417.13	ENST00000400282.6:ENST00000664987.1	lncRNA	lncRNA	lncRNA	lncRNA	24	65	2	3.49131	3.5345750000000002	3.57784	2.04991e-4	5.29727e-6	0.0361723	9.42802e-4
chr22	20087621	20087721	5577023	0	+	0.55	(0.525,0.58]	chr22	604042	3	SS5_PROX	SS5_PROX:INTRON	DGCR8	ENSG00000128191.16	ENST00000351989.8:ENST00000495826.5:ENST00000498171.5	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron	14	69	2	3.28953	3.53446	3.77939	5.47318e-5	1.35892e-5	0.00621882	0.00452662
chr3	15083483	15083577	1230068	0	-	0.468085	(0.444,0.48]	chr3	134639	5	INTRON	INTRON	RBSN	ENSG00000131381.12	ENST00000253699.7	protein_coding	protein_coding	protein_coding	protein_coding	4	19	2	3.42585	3.53431	3.64277	0.00220596	8.91573e-4	0.176221	0.0513319
