chr	start	end	name	score	strand	gc	gc_bin	chrom	feature_id	feature_bin	feature_type_top	feature_types	gene_name	gene_id	transcript_ids	gene_type_top	transcript_type_top	gene_types	transcript_types	input_sum	clip_sum	enrichment_n	enrichment_l2or_min	enrichment_l2or_mean	enrichment_l2or_max	p_max	p_min	q_max	q_min
chr9	133255383	133255483	3238997	0	-	0.48	(0.453,0.49]	chr9	319037	214	INTRON	INTRON	ABO	ENSG00000175164.16	ENST00000679909.1	protein_coding	protein_coding	protein_coding	protein_coding	76	519	2	2.83603	3.3962149999999998	3.9564	7.88985e-4	4.01704e-6	0.0286359	0.00144355
chr22	49567707	49567807	5681250	0	-	0.43	(0.42,0.453]	chr22	617478	1261	INTRON	INTRON	C22orf34	ENSG00000188511.12	ENST00000414287.5	lncRNA	lncRNA	lncRNA	lncRNA	4	35	2	3.31455	3.39617	3.47779	0.0031523	0.00190291	0.0656124	0.0586096
chr3	195945943	195946043	1429112	0	-	0.46	(0.453,0.49]	chr3	151352	318	INTRON	INTRON	RP11-480A16.2	ENSG00000260261.2	ENST00000607976.2	transcribed_unprocessed_pseudogene	processed_transcript	transcribed_unprocessed_pseudogene	processed_transcript	6	51	2	2.47116	3.3946449999999997	4.31813	0.0188106	3.12176e-5	0.179456	0.00516445
chr21	9822513	9822613	5543989	0	-	0.61	(0.59,1]	chr21	600017	58	INTRON	INTRON	LINC01667	ENSG00000280081.4	ENST00000651050.1	transcribed_processed_pseudogene	processed_transcript	transcribed_processed_pseudogene	processed_transcript	4	82	2	3.07454	3.39397	3.7134	0.0130143	0.00167335	0.144757	0.0541355
chr17	82260829	82260928	5106693	0	-	0.494949	(0.49,0.53]	chr17	537407	49	INTRON	INTRON	CSNK1D	ENSG00000141551.14	ENST00000314028.10:ENST00000392334.6	protein_coding	protein_coding	protein_coding	protein_coding	6	51	2	3.12781	3.3937350000000004	3.65966	0.00309395	4.55828e-4	0.0647323	0.0253929
chr22	49477410	49477510	5680347	0	-	0.54	(0.53,0.59]	chr22	617478	358	INTRON	INTRON	C22orf34	ENSG00000188511.12	ENST00000414287.5	lncRNA	lncRNA	lncRNA	lncRNA	8	87	2	2.59585	3.3932200000000003	4.19059	0.0108851	3.47928e-5	0.130874	0.00553034
chr21	38059869	38059969	5563859	0	-	0.49	(0.453,0.49]	chr21	601893	47	INTRON	INTRON	DSCR4	ENSG00000184029.9	ENST00000328264.7	lncRNA	lncRNA	lncRNA	lncRNA	6	54	2	3.01599	3.392455	3.76892	0.0044713	3.58784e-4	0.0912959	0.0174988
chr16	85487694	85487794	4747330	0	+	0.67	(0.59,1]	chr16	486025	1284	INTRON	INTRON	GSE1	ENSG00000131149.19	ENST00000637419.1	protein_coding	protein_coding	protein_coding	protein_coding	2	47	2	3.34387	3.390885	3.4379	0.0162207	0.009013	0.165161	0.132204
chr11	65427884	65427984	3572476	0	+	0.48	(0.453,0.49]	chr11	355026	52	EXON_LNCRNA	EXON_LNCRNA	NEAT1	ENSG00000245532.9	ENST00000501122.2	lncRNA	lncRNA	lncRNA	lncRNA	14	101	2	3.13401	3.39039	3.64677	9.44367e-4	1.07804e-4	0.0316845	0.0108828
chr3	196317088	196317177	1430928	0	-	0.460674	(0.453,0.49]	chr3	151658	5	INTRON	INTRON	DYNLT2B	ENSG00000213123.11	ENST00000325318.10:ENST00000426563.5:ENST00000446494.1	protein_coding	protein_coding	protein_coding	protein_coding:nonsense_mediated_decay	8	67	2	2.35421	3.38859	4.42297	0.0185816	1.01674e-5	0.178915	0.00247771
chr16	89294068	89294168	4845167	0	-	0.67	(0.59,1]	chr16	501082	25	INTRON	INTRON	ANKRD11	ENSG00000167522.16	ENST00000301030.10:ENST00000644784.1	protein_coding	protein_coding	protein_coding	protein_coding	4	82	2	2.99791	3.3873100000000003	3.77671	0.0152759	0.00140295	0.160602	0.0494336
chr4	1225259	1225359	1572567	0	-	0.74	(0.59,1]	chr4	165047	1	SS5_ADJ	SS5_ADJ:SS5_PROX:INTRON	CTBP1	ENSG00000159692.16	ENST00000382952.8:ENST00000290921.10:ENST00000505826.5:ENST00000504784.1:ENST00000514210.5	protein_coding	protein_coding	protein_coding	protein_coding:processed_transcript	4	87	2	3.0721	3.386265	3.70043	0.00890047	0.00321334	0.131716	0.0657281
chrX	284414	284514	5684731	0	+	0.46	(0.453,0.49]	chrX	618345	1	SS5_PROX	SS5_PROX:INTRON	PLCXD1	ENSG00000182378.15	ENST00000381657.8:ENST00000447472.6:ENST00000448477.6	protein_coding	protein_coding	protein_coding	protein_coding	8	67	2	3.10068	3.38568	3.67068	0.00218136	3.13477e-4	0.0621605	0.016267
chrX	3899522	3899622	5794472	0	-	0.57	(0.53,0.59]	chrX	629720	1	SS3_PROX	SS3_PROX:INTRON	RP11-706O15.1	ENSG00000285756.2	ENST00000650456.1:ENST00000650538.1:ENST00000424415.2	lncRNA	lncRNA	lncRNA	lncRNA	18	173	2	3.14653	3.38528	3.62403	9.55035e-4	9.43827e-5	0.0317813	0.00990312
chr2	177351250	177351350	987039	0	-	0.51	(0.49,0.53]	chr2	109112	54	INTRON	INTRON	NFE2L2:AC074286.1	ENSG00000116044.16:ENSG00000213963.6	ENST00000464747.5:ENST00000447413.1	protein_coding	protein_coding	protein_coding:lncRNA	protein_coding:lncRNA	8	67	2	2.65882	3.38406	4.1093	0.00835291	4.1504e-5	0.113721	0.00614864
chr17	81685303	81685403	4970281	0	+	0.63	(0.59,1]	chr17	517046	1	SS5_ADJ	SS5_ADJ:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	HGS	ENSG00000185359.14	ENST00000677044.1:ENST00000576393.5:ENST00000329138.9:ENST00000676729.1:ENST00000577012.1:ENST00000676484.1	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron:processed_transcript	2	48	2	3.22201	3.38377	3.54553	0.0147987	0.0107225	0.16675	0.129639
chr17	78125625	78125725	5100001	0	-	0.73	(0.59,1]	chr17	535771	1	SS5_ADJ	SS5_ADJ:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	TMC6	ENSG00000141524.17	ENST00000590602.6:ENST00000392467.7:ENST00000593044.5:ENST00000589553.5:ENST00000591594.5:ENST00000592063.5	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron	6	129	2	2.92831	3.382785	3.83726	0.00784725	0.00142493	0.123906	0.0402862
chrX	3861096	3861196	5794080	0	-	0.57	(0.53,0.59]	chrX	629685	1	SS3_PROX	SS3_PROX:INTRON	RP11-706O15.1	ENSG00000285756.2	ENST00000650456.1:ENST00000661656.1:ENST00000650538.1	lncRNA	lncRNA	lncRNA	lncRNA	14	139	2	3.37365	3.38124	3.38883	5.86231e-4	3.29246e-4	0.0235766	0.0211937
chr16	88930256	88930356	4844399	0	-	0.55	(0.53,0.59]	chr16	501029	282	INTRON	INTRON	CBFA2T3	ENSG00000129993.15	ENST00000563640.1	protein_coding	protein_coding	protein_coding	protein_coding	8	91	2	2.3858	3.3807850000000004	4.37577	0.0185012	1.61097e-5	0.178915	0.00339896
chr11	118751013	118751111	3755797	0	-	0.244898	[0,0.29]	chr11	378668	34	UTR3	UTR3:EXON_MRNA	DDX6	ENSG00000110367.13	ENST00000534980.7	protein_coding	protein_coding	protein_coding	protein_coding	6	31	2	3.33601	3.380505	3.425	0.00198816	0.00145702	0.0595131	0.0409157
chr22	49577006	49577106	5681343	0	-	0.66	(0.59,1]	chr22	617478	1354	INTRON	INTRON	C22orf34	ENSG00000188511.12	ENST00000414287.5	lncRNA	lncRNA	lncRNA	lncRNA	4	81	2	3.18235	3.38007	3.57779	0.0103426	0.00242546	0.128925	0.064998
chr1	182212403	182212503	473768	0	-	0.3	(0.29,0.323]	chr1	58548	79	INTRON	INTRON	LINC01344	ENSG00000228918.4	ENST00000449842.2	lncRNA	lncRNA	lncRNA	lncRNA	10	52	2	2.86777	3.37984	3.89191	0.0031958	9.60665e-5	0.0656124	0.010007
chr22	49649004	49649104	5682063	0	-	0.46	(0.453,0.49]	chr22	617478	2074	INTRON	INTRON	C22orf34	ENSG00000188511.12	ENST00000414287.5	lncRNA	lncRNA	lncRNA	lncRNA	16	134	2	2.9056	3.37982	3.85404	0.00164155	5.66432e-5	0.0535427	0.00633809
chr6	157870317	157870416	2217406	0	+	0.555556	(0.53,0.59]	chr6	222714	23	INTRON	INTRON	SNX9	ENSG00000130340.17	ENST00000679814.1:ENST00000680464.1:ENST00000679732.1:ENST00000681651.1:ENST00000680089.1:ENST00000680078.1:ENST00000680095.1:ENST00000392185.8:ENST00000679691.1	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron:nonsense_mediated_decay	8	87	2	3.15079	3.37914	3.60749	0.00172223	5.51883e-4	0.0552258	0.0226033
chr19	64367	64465	5302060	0	-	0.561224	(0.53,0.59]	chr19	564666	24	EXON_MRNA	EXON_MRNA:INTRON	WASH5P	ENSG00000282458.1	ENST00000632506.1:ENST00000633719.1	transcribed_processed_pseudogene	retained_intron	transcribed_processed_pseudogene	retained_intron:processed_transcript	2	29	2	3.08664	3.378415	3.67019	0.0150926	0.00387106	0.16675	0.0727654
chr22	39317108	39317196	5671312	0	-	0.534091	(0.53,0.59]	chr22	616278	2	EXON_MRNA	EXON_MRNA:SS3_ADJ:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	RPL3	ENSG00000100316.16	ENST00000216146.9:ENST00000420536.1:ENST00000484615.5	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron:nonsense_mediated_decay	2	29	2	3.08664	3.378415	3.67019	0.0150926	0.00387106	0.16675	0.0727654
chr3	160400139	160400237	1185146	0	+	0.55102	(0.53,0.59]	chr3	129356	6	UTR5	UTR5:EXON_MRNA:SS5_PROX:INTRON	SMC4	ENSG00000113810.16	ENST00000472282.5:ENST00000357388.8:ENST00000469762.5:ENST00000468653.5:ENST00000462787.5:ENST00000485867.5	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron:processed_transcript	2	29	2	3.08664	3.378415	3.67019	0.0150926	0.00387106	0.16675	0.0727654
chr16	378248	378348	4758885	0	-	0.7	(0.59,1]	chr16	487756	4	SS3_PROX	SS3_PROX:INTRON	PGAP6	ENSG00000129925.11	ENST00000431232.7:ENST00000250930.7	protein_coding	protein_coding	protein_coding	protein_coding	6	119	2	2.8008	3.378375	3.95595	0.0155255	4.60057e-4	0.162047	0.0255308
chr9	93649712	93649810	3076698	0	+	0.479592	(0.453,0.49]	chr9	300447	1	INTRON	INTRON	PHF2	ENSG00000197724.11	ENST00000359246.9	protein_coding	protein_coding	protein_coding	protein_coding	6	47	2	3.10056	3.378335	3.65611	0.00326335	4.77262e-4	0.0663824	0.0261697
chr17	82575959	82576058	4972408	0	+	0.717172	(0.59,1]	chr17	517613	37	INTRON	INTRON	FOXK2	ENSG00000141568.21	ENST00000473637.6:ENST00000335255.10:ENST00000526383.2	protein_coding	protein_coding	protein_coding	protein_coding:nonsense_mediated_decay	10	189	2	3.29094	3.377585	3.46423	0.00214346	0.00168894	0.0545185	0.0516774
chrX	3860927	3860996	5794078	0	-	0.507246	(0.49,0.53]	chrX	629683	3	EXON_LNCRNA	EXON_LNCRNA:INTRON	RP11-706O15.1	ENSG00000285756.2	ENST00000650456.1:ENST00000661656.1:ENST00000650538.1	lncRNA	lncRNA	lncRNA	lncRNA	4	38	2	3.25352	3.37649	3.49946	0.00378687	0.00183872	0.0836992	0.0474345
chr13	113862974	113863074	4189786	0	-	0.7	(0.59,1]	chr13	427157	146	INTRON	INTRON	GAS6	ENSG00000183087.15	ENST00000327773.7	protein_coding	protein_coding	protein_coding	protein_coding	4	87	2	3.02072	3.372565	3.72441	0.0100757	0.0030369	0.141165	0.0640024
chr19	7644413	7644513	5224877	0	+	0.61	(0.59,1]	chr19	550313	4	SS3_PROX	SS3_PROX:INTRON	STXBP2	ENSG00000076944.16	ENST00000221283.10:ENST00000600702.5	protein_coding	protein_coding	protein_coding	protein_coding	4	84	2	3.16966	3.371905	3.57415	0.00700267	0.00431215	0.116628	0.0771517
chr7	1887522	1887622	2560155	0	-	0.56	(0.53,0.59]	chr7	257552	149	INTRON	INTRON	MAD1L1	ENSG00000002822.16	ENST00000399654.6:ENST00000265854.12	protein_coding	protein_coding	protein_coding	protein_coding	8	82	2	2.82158	3.3706300000000002	3.91968	0.00593306	1.0347e-4	0.0932458	0.0106455
chr22	19202390	19202489	5639442	0	-	0.686869	(0.59,1]	chr22	611716	5	INTRON	INTRON	CLTCL1	ENSG00000070371.16	ENST00000427926.6	protein_coding	protein_coding	protein_coding	protein_coding	2	46	2	3.17166	3.3687	3.56574	0.0227591	0.00663204	0.199197	0.111913
chr16	89580188	89580286	4753395	0	+	0.571429	(0.53,0.59]	chr16	486751	21	INTRON	INTRON	CPNE7	ENSG00000178773.15	ENST00000319518.13:ENST00000525982.5	protein_coding	protein_coding	protein_coding	protein_coding:nonsense_mediated_decay	10	100	2	3.29228	3.368335	3.44439	0.00112567	4.36064e-4	0.0349947	0.0249442
chrM	15955	16023	5926997	0	-	0.338235	(0.323,0.357]	chrM	641144	1	EXON_SMALL	EXON_SMALL	MT-TP	ENSG00000210196.2	ENST00000387461.2	Mt_tRNA	Mt_tRNA	Mt_tRNA	Mt_tRNA	20	115	2	3.27839	3.36777	3.45715	3.60765e-4	1.56622e-4	0.0227199	0.0109961
chr16	85515483	85515583	4747608	0	+	0.68	(0.59,1]	chr16	486025	1562	INTRON	INTRON	GSE1	ENSG00000131149.19	ENST00000637419.1	protein_coding	protein_coding	protein_coding	protein_coding	2	46	2	3.23138	3.36731	3.50324	0.0202695	0.00771436	0.187696	0.122604
chr21	44306854	44306954	5535032	0	+	0.6	(0.59,1]	chr21	598546	1	SS5_PROX	SS5_PROX:INTRON	PFKL	ENSG00000141959.17	ENST00000349048.9	protein_coding	protein_coding	protein_coding	protein_coding	2	46	2	3.23138	3.36731	3.50324	0.0202695	0.00771436	0.187696	0.122604
chr16	89580975	89581073	4753403	0	+	0.561224	(0.53,0.59]	chr16	486751	29	INTRON	INTRON	CPNE7	ENSG00000178773.15	ENST00000319518.13:ENST00000525982.5	protein_coding	protein_coding	protein_coding	protein_coding:nonsense_mediated_decay	14	157	2	2.86017	3.3668500000000003	3.87353	0.00217526	1.07188e-4	0.062114	0.00889344
chr2	96894660	96894760	919406	0	-	0.61	(0.59,1]	chr2	103061	2	SS5_PROX	SS5_PROX:INTRON	FAM178B	ENSG00000168754.15	ENST00000393526.6:ENST00000470789.5:ENST00000494172.1	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron:processed_transcript	8	149	2	3.22559	3.3657649999999997	3.50594	0.00463497	0.00117718	0.0810956	0.0443024
chr22	49643704	49643804	5682010	0	-	0.67	(0.59,1]	chr22	617478	2021	INTRON	INTRON	C22orf34	ENSG00000188511.12	ENST00000414287.5	lncRNA	lncRNA	lncRNA	lncRNA	10	202	2	2.94258	3.36479	3.787	0.0044081	9.56994e-4	0.0912959	0.0317813
chr16	81471529	81471629	4739881	0	+	0.43	(0.42,0.453]	chr16	485672	256	INTRON	INTRON	CMIP	ENSG00000153815.17	ENST00000537098.8	protein_coding	protein_coding	protein_coding	protein_coding	14	100	2	2.79603	3.3643	3.93257	0.00290808	3.09914e-5	0.0627964	0.00513675
chr9	133262175	133262275	3239065	0	-	0.54	(0.53,0.59]	chr9	319037	282	INTRON	INTRON	ABO	ENSG00000175164.16	ENST00000679909.1	protein_coding	protein_coding	protein_coding	protein_coding	4	51	2	2.89347	3.3634000000000004	3.83333	0.0102321	7.9414e-4	0.141165	0.0287709
chr17	82586387	82586474	4972514	0	+	0.678161	(0.59,1]	chr17	517630	2	SS5_PROX	SS5_PROX:INTRON	FOXK2	ENSG00000141568.21	ENST00000473637.6:ENST00000335255.10	protein_coding	protein_coding	protein_coding	protein_coding:nonsense_mediated_decay	4	80	2	3.11138	3.362145	3.61291	0.0120384	0.00220506	0.139251	0.0622728
chr16	85605726	85605826	4748512	0	+	0.54	(0.53,0.59]	chr16	486030	490	INTRON	INTRON	GSE1	ENSG00000131149.19	ENST00000637419.1:ENST00000635906.1	protein_coding	protein_coding	protein_coding	protein_coding	4	45	2	2.85273	3.361965	3.8712	0.0126284	4.61746e-4	0.141835	0.0255596
chr22	49532308	49532408	5680896	0	-	0.72	(0.59,1]	chr22	617478	907	INTRON	INTRON	C22orf34	ENSG00000188511.12	ENST00000414287.5	lncRNA	lncRNA	lncRNA	lncRNA	4	80	2	3.21657	3.360725	3.50488	0.00960519	0.00295014	0.12353	0.0730626
chr22	49477210	49477310	5680345	0	-	0.52	(0.49,0.53]	chr22	617478	356	INTRON	INTRON	C22orf34	ENSG00000188511.12	ENST00000414287.5	lncRNA	lncRNA	lncRNA	lncRNA	10	78	2	2.84877	3.3554950000000003	3.86222	0.00369618	7.70369e-5	0.0718162	0.00868583
chr11	68388887	68388985	3579863	0	+	0.489796	(0.453,0.49]	chr11	356777	18	INTRON	INTRON	LRP5	ENSG00000162337.12	ENST00000294304.12	protein_coding	protein_coding	protein_coding	protein_coding	6	47	2	3.26129	3.354605	3.44792	0.00197818	0.00103473	0.0488364	0.0415552
chr19	13151420	13151513	5237303	0	+	0.55914	(0.53,0.59]	chr19	552582	5	INTRON	INTRON	IER2	ENSG00000160888.7	ENST00000292433.4	protein_coding	protein_coding	protein_coding	protein_coding	6	62	2	3.00847	3.351935	3.6954	0.00501112	4.0999e-4	0.0840641	0.0240241
chr22	49627005	49627105	5681843	0	-	0.58	(0.53,0.59]	chr22	617478	1854	INTRON	INTRON	C22orf34	ENSG00000188511.12	ENST00000414287.5	lncRNA	lncRNA	lncRNA	lncRNA	6	62	2	3.00847	3.351935	3.6954	0.00501112	4.0999e-4	0.0840641	0.0240241
chr10	101834873	101834973	3478370	0	-	0.47	(0.453,0.49]	chr10	343494	53	INTRON	INTRON	KCNIP2	ENSG00000120049.20	ENST00000348850.9	protein_coding	protein_coding	protein_coding	protein_coding	4	33	2	3.03451	3.34864	3.66277	0.00705516	9.98353e-4	0.102773	0.0404416
chr5	87287852	87287952	1812272	0	+	0.25	[0,0.29]	chr5	184564	184	INTRON	INTRON	RASA1	ENSG00000145715.15	ENST00000274376.11:ENST00000456692.6	protein_coding	protein_coding	protein_coding	protein_coding	10	45	2	2.77398	3.348585	3.92319	0.00442698	1.04487e-4	0.0785955	0.0106997
chr16	85498390	85498490	4747437	0	+	0.46	(0.453,0.49]	chr16	486025	1391	INTRON	INTRON	GSE1	ENSG00000131149.19	ENST00000637419.1	protein_coding	protein_coding	protein_coding	protein_coding	8	60	2	2.68418	3.3476749999999997	4.01117	0.00763231	6.3727e-5	0.107562	0.00791819
chr17	82260334	82260433	5106688	0	-	0.474747	(0.453,0.49]	chr17	537407	44	INTRON	INTRON	CSNK1D	ENSG00000141551.14	ENST00000314028.10:ENST00000392334.6	protein_coding	protein_coding	protein_coding	protein_coding	20	141	2	2.57077	3.3444000000000003	4.11803	0.00418609	7.34556e-6	0.075862	0.00202406
chr19	63386	63484	5302050	0	-	0.653061	(0.59,1]	chr19	564666	14	EXON_MRNA	EXON_MRNA:INTRON	WASH5P	ENSG00000282458.1	ENST00000632506.1:ENST00000633719.1	transcribed_processed_pseudogene	retained_intron	transcribed_processed_pseudogene	retained_intron:processed_transcript	2	47	2	3.14221	3.34387	3.54553	0.0176464	0.0107225	0.176119	0.129639
chr19	1389238	1389338	5212584	0	+	0.5	(0.49,0.53]	chr19	547991	3	SS5_PROX	SS5_PROX:INTRON	NDUFS7	ENSG00000115286.20	ENST00000546283.5:ENST00000618074.4:ENST00000233627.14:ENST00000620479.4	protein_coding	protein_coding	protein_coding	protein_coding	10	77	2	3.03902	3.343145	3.64727	0.0020441	1.87433e-4	0.0497704	0.0148662
chr19	879436	879536	5304072	0	-	0.66	(0.59,1]	chr19	565096	1	SS5_PROX	SS5_PROX:INTRON	MED16	ENSG00000175221.15	ENST00000325464.6:ENST00000269814.8	protein_coding	protein_coding	protein_coding	protein_coding	4	79	2	3.21657	3.341785	3.467	0.00960519	0.00326267	0.12353	0.0768376
chr16	85595334	85595434	4748408	0	+	0.55	(0.53,0.59]	chr16	486030	386	INTRON	INTRON	GSE1	ENSG00000131149.19	ENST00000637419.1:ENST00000635906.1	protein_coding	protein_coding	protein_coding	protein_coding	4	47	2	3.09401	3.341535	3.58906	0.00581208	0.00167657	0.105711	0.0447456
chr22	49599306	49599406	5681566	0	-	0.54	(0.53,0.59]	chr22	617478	1577	INTRON	INTRON	C22orf34	ENSG00000188511.12	ENST00000414287.5	lncRNA	lncRNA	lncRNA	lncRNA	4	46	2	3.18472	3.3411049999999998	3.49749	0.00444495	0.00219816	0.0912959	0.0524809
chr22	49634404	49634504	5681917	0	-	0.6	(0.59,1]	chr22	617478	1928	INTRON	INTRON	C22orf34	ENSG00000188511.12	ENST00000414287.5	lncRNA	lncRNA	lncRNA	lncRNA	4	81	2	3.21608	3.3403	3.46452	0.00623562	0.00554108	0.110169	0.089687
chr22	49619705	49619805	5681770	0	-	0.53	(0.49,0.53]	chr22	617478	1781	INTRON	INTRON	C22orf34	ENSG00000188511.12	ENST00000414287.5	lncRNA	lncRNA	lncRNA	lncRNA	4	39	2	3.01928	3.33969	3.6601	0.00768073	0.00110526	0.122604	0.0345348
chr5	109014886	109014940	1996830	0	-	0.425926	(0.42,0.453]	chr5	201724	2	EXON_SMALL	EXON_SMALL	RNU6-47P	ENSG00000206593.1	ENST00000383866.1	snRNA	snRNA	snRNA	snRNA	4	39	2	2.85841	3.3391200000000003	3.81983	0.0126246	6.26864e-4	0.156496	0.0246457
chr2	235537135	235537235	810037	0	+	0.43	(0.42,0.453]	chr2	90201	419	INTRON	INTRON	AGAP1	ENSG00000157985.19	ENST00000304032.13:ENST00000336665.9:ENST00000635100.1	protein_coding	protein_coding	protein_coding	protein_coding:nonsense_mediated_decay	6	46	2	3.08236	3.338015	3.59367	0.00346892	6.0546e-4	0.0687052	0.0301014
chr12	113318663	113318763	4013035	0	-	0.53	(0.49,0.53]	chr12	410701	3	SS5_PROX	SS5_PROX:INTRON	SLC8B1	ENSG00000089060.12	ENST00000680972.1:ENST00000553238.5	protein_coding	protein_coding	protein_coding	protein_coding:processed_transcript	4	43	2	2.7395	3.337745	3.93599	0.0165708	4.42368e-4	0.173863	0.0196106
chr16	4611920	4612016	4766405	0	-	0.666667	(0.59,1]	chr16	489691	10	INTRON	INTRON	UBALD1	ENSG00000153443.13	ENST00000591113.1	protein_coding	protein_coding	protein_coding	protein_coding	2	45	2	3.17166	3.33745	3.50324	0.0227591	0.00771436	0.199197	0.122604
chr17	75779376	75779466	5095441	0	-	0.766667	(0.59,1]	chr17	534807	2	EXON_MRNA	EXON_MRNA:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	H3-3B	ENSG00000132475.10	ENST00000254810.8:ENST00000593254.1:ENST00000586518.1:ENST00000592643.5:ENST00000591890.5:ENST00000589599.5:ENST00000587171.1:ENST00000589417.1	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron:processed_transcript	4	94	2	2.66686	3.335695	4.00453	0.0226487	0.00154878	0.198589	0.0424521
chr21	46371725	46371824	5538789	0	+	0.616162	(0.59,1]	chr21	599168	42	INTRON	INTRON	PCNT	ENSG00000160299.17	ENST00000359568.10:ENST00000480896.5	protein_coding	protein_coding	protein_coding	protein_coding:processed_transcript	2	45	2	3.23138	3.3346400000000003	3.4379	0.0202695	0.009013	0.187696	0.132204
chr22	21442258	21442325	5579905	0	+	0.701493	(0.59,1]	chr22	604488	1	SS3_PROX	SS3_PROX:INTRON	HIC2	ENSG00000169635.10	ENST00000407464.7	protein_coding	protein_coding	protein_coding	protein_coding	2	45	2	3.23138	3.3346400000000003	3.4379	0.0202695	0.009013	0.187696	0.132204
chr22	49594506	49594606	5681518	0	-	0.36	(0.357,0.387]	chr22	617478	1529	INTRON	INTRON	C22orf34	ENSG00000188511.12	ENST00000414287.5	lncRNA	lncRNA	lncRNA	lncRNA	4	32	2	2.94658	3.33129	3.716	0.0112465	8.06802e-4	0.147569	0.0289969
chr2	96886059	96886159	919318	0	-	0.62	(0.59,1]	chr2	103053	72	INTRON	INTRON	FAM178B	ENSG00000168754.15	ENST00000393526.6:ENST00000470789.5:ENST00000494172.1	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron:processed_transcript	26	450	2	3.29292	3.32928	3.36564	0.00175701	6.05482e-4	0.0463325	0.0301014
chr22	49617105	49617205	5681744	0	-	0.66	(0.59,1]	chr22	617478	1755	INTRON	INTRON	C22orf34	ENSG00000188511.12	ENST00000414287.5	lncRNA	lncRNA	lncRNA	lncRNA	2	45	2	3.28872	3.32909	3.36946	0.0181065	0.0105795	0.177969	0.14194
chr9	133257780	133257880	3239021	0	-	0.6	(0.59,1]	chr9	319037	238	INTRON	INTRON	ABO	ENSG00000175164.16	ENST00000679909.1	protein_coding	protein_coding	protein_coding	protein_coding	12	237	2	2.86095	3.32773	3.79451	0.0046292	8.01542e-4	0.0938835	0.0288924
chr16	88930156	88930256	4844398	0	-	0.53	(0.49,0.53]	chr16	501029	281	INTRON	INTRON	CBFA2T3	ENSG00000129993.15	ENST00000563640.1	protein_coding	protein_coding	protein_coding	protein_coding	10	84	2	2.31321	3.3264000000000005	4.33959	0.016739	9.42942e-6	0.167886	0.00239433
chr13	113851235	113851335	4189668	0	-	0.42	(0.387,0.42]	chr13	427157	28	INTRON	INTRON	GAS6	ENSG00000183087.15	ENST00000327773.7	protein_coding	protein_coding	protein_coding	protein_coding	18	115	2	3.26315	3.3250200000000003	3.38689	4.19481e-4	2.28111e-4	0.0190077	0.0172066
chr15	101966953	101967052	4516070	0	+	0.494949	(0.49,0.53]	chr15	459250	3	INTRON	INTRON	WASH3P	ENSG00000185596.16	ENST00000558686.5:ENST00000354296.9:ENST00000559163.6:ENST00000557932.5:ENST00000558784.5	transcribed_unprocessed_pseudogene	processed_transcript	transcribed_unprocessed_pseudogene	processed_transcript	6	49	2	3.1794	3.324665	3.46993	0.00264374	9.20062e-4	0.0585558	0.0383428
chr22	49656104	49656204	5682134	0	-	0.32	(0.29,0.323]	chr22	617478	2145	INTRON	INTRON	C22orf34	ENSG00000188511.12	ENST00000414287.5	lncRNA	lncRNA	lncRNA	lncRNA	12	70	2	2.91478	3.322755	3.73073	0.00325553	1.01113e-4	0.0767524	0.00865912
chr13	98204013	98204102	4180796	0	-	0.561798	(0.53,0.59]	chr13	425953	3	EXON_SMALL	EXON_SMALL	RN7SKP8	ENSG00000222969.1	ENST00000411037.1	misc_RNA	misc_RNA	misc_RNA	misc_RNA	4	44	2	3.29483	3.32273	3.35063	0.00392764	0.0026693	0.0732609	0.0691278
chr17	43277909	43278008	5047463	0	-	0.585859	(0.53,0.59]	chr17	528479	441	INTRON	INTRON	CCDC200	ENSG00000236383.8	ENST00000615433.2	protein_coding	protein_coding	protein_coding	protein_coding	14	131	2	2.86774	3.3213	3.77486	0.00287273	7.27107e-5	0.062106	0.00855579
chr17	82576258	82576357	4972411	0	+	0.69697	(0.59,1]	chr17	517613	40	INTRON	INTRON	FOXK2	ENSG00000141568.21	ENST00000473637.6:ENST00000335255.10:ENST00000526383.2	protein_coding	protein_coding	protein_coding	protein_coding:nonsense_mediated_decay	2	45	2	3.29762	3.320745	3.34387	0.0162207	0.0124798	0.165161	0.156496
