chr	start	end	name	score	strand	gc	gc_bin	chrom	feature_id	feature_bin	feature_type_top	feature_types	gene_name	gene_id	transcript_ids	gene_type_top	transcript_type_top	gene_types	transcript_types	input_sum	clip_sum	enrichment_n	enrichment_l2or_min	enrichment_l2or_mean	enrichment_l2or_max	p_max	p_min	q_max	q_min
chr19	49491485	49491547	5287714	0	+	0.5	(0.49,0.53]	chr19	561754	2	CDS	CDS:UTR3:EXON_MRNA:EXON_LNCRNA	RPL13A	ENSG00000142541.18	ENST00000679106.1:ENST00000624069.3:ENST00000391857.9:ENST00000484279.5:ENST00000479992.5:ENST00000477613.6:ENST00000467825.2:ENST00000678187.1:ENST00000476300.1	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron:nonsense_mediated_decay:processed_transcript	190	503	2	2.12564	2.794795	3.46395	0.00267812	3.77162e-6	0.0799792	8.42072e-4
chr1	155318664	155318753	173430	0	+	0.52809	(0.49,0.53]	chr1	21768	1	CDS	CDS:EXON_MRNA:EXON_LNCRNA	FDPS	ENSG00000160752.15	ENST00000611010.4:ENST00000468479.5:ENST00000447866.5:ENST00000368356.9:ENST00000467076.5:ENST00000356657.10:ENST00000470171.5:ENST00000489003.5:ENST00000492887.5:ENST00000492244.5:ENST00000490140.1	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron:processed_transcript	8	23	2	2.68594	2.79312	2.9003	0.00608827	0.00384888	0.116636	0.0472075
chr6	33416579	33416649	2267559	0	-	0.528571	(0.49,0.53]	chr6	228810	3	UTR3	UTR3:EXON_MRNA	CUTA	ENSG00000112514.18	ENST00000374500.10:ENST00000488034.6:ENST00000374484.8:ENST00000482684.5:ENST00000607266.5:ENST00000440279.7	protein_coding	protein_coding	protein_coding	protein_coding:nonsense_mediated_decay	8	23	2	2.68594	2.79312	2.9003	0.00608827	0.00384888	0.116636	0.0472075
chr8	23572245	23572342	2765389	0	+	0.237113	[0,0.29]	chr8	274588	5	UTR3	UTR3:EXON_MRNA	SLC25A37	ENSG00000147454.14	ENST00000519973.6	protein_coding	protein_coding	protein_coding	protein_coding	52	112	2	2.04245	2.79307	3.54369	0.00786546	1.13746e-5	0.129087	0.00169916
chr15	90231115	90231213	4617620	0	-	0.571429	(0.53,0.586]	chr15	471370	1	CDS	CDS:UTR5:EXON_MRNA	CIB1	ENSG00000185043.12	ENST00000328649.11:ENST00000612800.1:ENST00000650306.1	protein_coding	protein_coding	protein_coding	protein_coding	12	40	2	2.24144	2.7928499999999996	3.34426	0.0131624	2.04928e-4	0.167095	0.00915376
chr16	74999489	74999580	4725191	0	+	0.527473	(0.49,0.53]	chr16	485294	6	UTR5	UTR5:EXON_MRNA	ZNRF1	ENSG00000186187.12	ENST00000320619.10:ENST00000567962.5	protein_coding	protein_coding	protein_coding	protein_coding	10	28	2	2.7234	2.792415	2.86143	0.00369383	0.00299558	0.0927785	0.0408467
chr5	160427714	160427793	1886558	0	+	0.518987	(0.49,0.53]	chr5	192182	1	CDS	CDS:EXON_MRNA	PTTG1	ENSG00000164611.13	ENST00000352433.10:ENST00000520452.5:ENST00000393964.1	protein_coding	protein_coding	protein_coding	protein_coding	42	120	2	1.91948	2.791685	3.66389	0.0117463	4.47404e-6	0.155571	9.35311e-4
chr6	34588776	34588875	2269590	0	-	0.434343	(0.42,0.45]	chr6	229027	16	UTR3	UTR3:EXON_MRNA	ILRUN	ENSG00000196821.10	ENST00000374026.7:ENST00000374023.8	protein_coding	protein_coding	protein_coding	protein_coding	24	59	2	2.20186	2.791295	3.38073	0.00764942	7.06716e-5	0.127815	0.00493128
chr11	61299645	61299743	3687434	0	-	0.459184	(0.45,0.49]	chr11	370537	3	UTR3	UTR3:EXON_MRNA	DDB1	ENSG00000167986.15	ENST00000301764.12:ENST00000545894.1	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron	26	64	2	2.36708	2.790985	3.21489	0.00379044	1.3241e-4	0.093732	0.00708969
chr17	35844663	35844757	4897787	0	+	0.638298	(0.586,1]	chr17	507810	3	CDS	CDS:EXON_MRNA	TAF15	ENSG00000270647.6	ENST00000605844.6	protein_coding	protein_coding	protein_coding	protein_coding	10	51	2	2.39309	2.7899399999999996	3.18679	0.00863686	4.32436e-4	0.137184	0.0139473
chr19	7912820	7912918	5225155	0	+	0.632653	(0.586,1]	chr19	550409	5	UTR3	UTR3:EXON_MRNA	MAP2K7	ENSG00000076984.18	ENST00000397979.4	protein_coding	protein_coding	protein_coding	protein_coding	10	51	2	2.39309	2.7899399999999996	3.18679	0.00863686	4.32436e-4	0.137184	0.0139473
chr7	99404861	99404953	2658013	0	-	0.619565	(0.586,1]	chr7	265587	1	CDS	CDS:EXON_MRNA	PDAP1	ENSG00000106244.13	ENST00000350498.8:ENST00000426447.3:ENST00000488214.1	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron:nonsense_mediated_decay	10	51	2	2.39309	2.7899399999999996	3.18679	0.00863686	4.32436e-4	0.137184	0.0139473
chr19	46775419	46775509	5366625	0	-	0.577778	(0.53,0.586]	chr19	576642	7	UTR3	UTR3:EXON_MRNA	SLC1A5	ENSG00000105281.12	ENST00000542575.6:ENST00000594991.5:ENST00000412532.6	protein_coding	protein_coding	protein_coding	protein_coding	48	143	2	2.50264	2.789615	3.07659	0.00102495	7.57061e-5	0.0513476	0.00510287
chr7	121076577	121076648	2501814	0	+	0.43662	(0.42,0.45]	chr7	252387	1	UTR5	UTR5:EXON_MRNA:INTRON	CPED1	ENSG00000106034.18	ENST00000310396.10:ENST00000428526.5:ENST00000520801.5:ENST00000423795.5:ENST00000443817.1	protein_coding	protein_coding	protein_coding	protein_coding:nonsense_mediated_decay	36	91	2	1.98863	2.789215	3.5898	0.0109324	1.10574e-5	0.153154	0.00167351
chr1	32365527	32365626	319929	0	-	0.565657	(0.53,0.586]	chr1	40297	10	UTR3	UTR3:EXON_MRNA	BSDC1	ENSG00000160058.19	ENST00000455895.7:ENST00000444377.5:ENST00000341071.11	protein_coding	protein_coding	protein_coding	protein_coding:nonsense_mediated_decay	6	21	2	2.69508	2.789005	2.88293	0.00983309	0.00455075	0.102816	0.0804263
chr14	75651162	75651260	4372033	0	-	0.428571	(0.42,0.45]	chr14	444990	15	UTR3	UTR3:EXON_MRNA	ERG28	ENSG00000133935.7	ENST00000256319.7	protein_coding	protein_coding	protein_coding	protein_coding	12	30	2	2.48008	2.788405	3.09673	0.00701145	0.00102299	0.125417	0.0229944
chr17	27313357	27313455	4877007	0	+	0.22449	[0,0.29]	chr17	505297	11	UTR3	UTR3:EXON_MRNA	WSB1	ENSG00000109046.15	ENST00000467843.6:ENST00000262394.7	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron	24	53	2	2.03985	2.7877549999999998	3.53566	0.0149934	4.21986e-5	0.172546	0.00360577
chr11	85958355	85958454	3729890	0	-	0.353535	(0.33,0.36]	chr11	376313	13	UTR3	UTR3:EXON_MRNA	PICALM	ENSG00000073921.18	ENST00000393346.8:ENST00000532317.5:ENST00000526033.5	protein_coding	protein_coding	protein_coding	protein_coding	42	95	2	1.95382	2.78692	3.62002	0.0117934	9.5958e-6	0.156046	0.00151534
chr17	42314581	42314678	5043223	0	-	0.371134	(0.36,0.39]	chr17	527710	14	UTR3	UTR3:EXON_MRNA	STAT3	ENSG00000168610.16	ENST00000264657.10:ENST00000677723.1:ENST00000678792.1:ENST00000677030.1:ENST00000677479.1	protein_coding	protein_coding	protein_coding	protein_coding	44	97	2	2.20634	2.786785	3.36723	0.00453103	3.43904e-5	0.102816	0.00321595
chr19	10316497	10316593	5324565	0	-	0.552083	(0.53,0.586]	chr19	569355	4	UTR3	UTR3:EXON_MRNA	RAVER1	ENSG00000161847.14	ENST00000617231.5	protein_coding	protein_coding	protein_coding	protein_coding	10	33	2	2.37058	2.7866299999999997	3.20268	0.0111501	5.74868e-4	0.153668	0.0162678
chr16	635280	635340	4758960	0	-	0.633333	(0.586,1]	chr16	487773	1	CDS	CDS:EXON_MRNA:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	METTL26	ENSG00000130731.16	ENST00000614890.4:ENST00000338401.8:ENST00000301686.13:ENST00000448973.6:ENST00000397664.8:ENST00000568077.5:ENST00000564039.1	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron:nonsense_mediated_decay	6	32	2	2.45826	2.78522	3.11218	0.0144946	0.00160257	0.169458	0.0289432
chr4	1979408	1979508	1443001	0	+	0.41	(0.39,0.42]	chr4	153121	6	UTR3	UTR3:EXON_MRNA:EXON_LNCRNA	NSD2	ENSG00000109685.19	ENST00000508803.6:ENST00000382891.9:ENST00000677559.1:ENST00000482415.6:ENST00000677895.1	protein_coding	protein_coding	protein_coding	protein_coding:nonsense_mediated_decay:processed_transcript	14	34	2	2.2207	2.784975	3.34925	0.0137587	2.65343e-4	0.169458	0.0106355
chr19	18543481	18543577	5337078	0	-	0.78125	(0.586,1]	chr19	572105	1	UTR5	UTR5:EXON_MRNA:SS5_ADJ:SS5_PROX:INTRON	FKBP8	ENSG00000105701.16	ENST00000597960.7:ENST00000222308.8:ENST00000608443.6	protein_coding	protein_coding	protein_coding	protein_coding	16	84	2	2.1227	2.7847299999999997	3.44676	0.0115366	5.31837e-5	0.15408	0.00407818
chr14	69771049	69771105	4257879	0	+	0.339286	(0.33,0.36]	chr14	432794	2	CDS	CDS:EXON_MRNA:EXON_LNCRNA	SRSF5	ENSG00000100650.16	ENST00000554465.5:ENST00000394366.6:ENST00000557154.6:ENST00000553635.5:ENST00000556184.5:ENST00000557460.5:ENST00000556587.5:ENST00000556330.5:ENST00000556647.1:ENST00000554929.1	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron:processed_transcript	18	39	2	2.58166	2.784585	2.98751	0.00298896	9.76153e-4	0.0835882	0.022333
chr1	2189708	2189781	276232	0	-	0.60274	(0.586,1]	chr1	33578	1	CDS_STOP	CDS_STOP:CDS:UTR3:EXON_MRNA	FAAP20	ENSG00000162585.17	ENST00000497675.2:ENST00000378546.9:ENST00000378543.2	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron	6	31	2	2.70644	2.784255	2.86207	0.00662874	0.00400559	0.0966584	0.0652284
chr1	1054981	1055075	831	0	+	0.457447	(0.45,0.49]	chr1	223	1	UTR3	UTR3:EXON_MRNA	AGRN	ENSG00000188157.15	ENST00000379370.7	protein_coding	protein_coding	protein_coding	protein_coding	36	86	2	2.58473	2.78422	2.98371	0.0010858	2.54026e-4	0.0523291	0.0103558
chr5	80651262	80651360	1972055	0	-	0.377551	(0.36,0.39]	chr5	200259	14	INTRON	INTRON	DHFR	ENSG00000228716.7	ENST00000439211.7:ENST00000505337.5:ENST00000511032.5:ENST00000513048.5:ENST00000508282.1	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron:processed_transcript	204	428	2	2.67672	2.784045	2.89137	2.41361e-4	1.30302e-4	0.026062	0.00703892
chr11	66068240	66068333	3574304	0	+	0.548387	(0.53,0.586]	chr11	355762	2	CDS	CDS:EXON_MRNA	SF3B2	ENSG00000087365.16	ENST00000528302.5:ENST00000322535.11:ENST00000530981.1	protein_coding	protein_coding	protein_coding	protein_coding	14	48	2	2.04042	2.7840100000000003	3.5276	0.020205	5.91996e-5	0.198068	0.00440911
chr5	140647583	140647645	2024022	0	-	0.516129	(0.49,0.53]	chr5	204355	1	UTR5	UTR5:EXON_MRNA	NDUFA2	ENSG00000131495.9	ENST00000252102.9:ENST00000512088.1:ENST00000502960.1	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron	12	33	2	2.39305	2.781355	3.16966	0.00884165	6.06572e-4	0.138373	0.0167189
chr22	19176635	19176693	5639170	0	-	0.568965	(0.53,0.586]	chr22	611637	2	CDS	CDS:EXON_MRNA:EXON_LNCRNA	SLC25A1	ENSG00000100075.10	ENST00000215882.10:ENST00000451283.5:ENST00000470922.5:ENST00000461267.1	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron:processed_transcript	14	44	2	2.47271	2.780455	3.0882	0.00492721	4.85341e-4	0.105953	0.0148725
chr5	109335196	109335293	1996836	0	-	0.319588	(0.29,0.33]	chr5	201725	6	UTR3	UTR3:EXON_MRNA	PJA2	ENSG00000198961.10	ENST00000361557.4:ENST00000361189.7	protein_coding	protein_coding	protein_coding	protein_coding	14	31	2	2.2202	2.780275	3.34035	0.0148917	3.38433e-4	0.17159	0.0119907
chrX	119786593	119786683	5878593	0	-	0.411111	(0.39,0.42]	chrX	636663	2	UTR3	UTR3:EXON_MRNA:EXON_LNCRNA	RPL39	ENSG00000198918.8	ENST00000361575.4:ENST00000477403.1:ENST00000468844.1	protein_coding	protein_coding	protein_coding	protein_coding:processed_transcript	94	227	2	1.89281	2.77995	3.66709	0.00886377	2.30976e-6	0.138471	6.33315e-4
chr19	1241745	1241797	5212117	0	+	0.788462	(0.586,1]	chr19	547825	1	UTR5	UTR5:EXON_MRNA	ATP5F1D	ENSG00000099624.8	ENST00000395633.5:ENST00000215375.7:ENST00000592624.1	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron	6	31	2	2.67424	2.77844	2.88264	0.00748175	0.00367105	0.127815	0.0457694
chr19	14566132	14566232	5331936	0	-	0.68	(0.586,1]	chr19	571137	1	CDS_STOP	CDS_STOP:CDS:EXON_MRNA	NDUFB7	ENSG00000099795.7	ENST00000215565.3	protein_coding	protein_coding	protein_coding	protein_coding	6	31	2	2.67424	2.77844	2.88264	0.00748175	0.00367105	0.127815	0.0457694
chr17	38760519	38760608	4902458	0	+	0.561798	(0.53,0.586]	chr17	508464	2	CDS	CDS:EXON_MRNA:INTRON	PSMB3	ENSG00000277791.5	ENST00000619426.5:ENST00000620309.4:ENST00000614132.4	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron:nonsense_mediated_decay	12	38	2	2.516	2.7778799999999997	3.03976	0.00528016	8.05727e-4	0.108322	0.019957
chr21	44769977	44770077	5568816	0	-	0.57	(0.53,0.586]	chr21	602717	15	UTR3	UTR3:EXON_MRNA	UBE2G2	ENSG00000184787.19	ENST00000345496.7:ENST00000481546.1	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron	12	38	2	2.73934	2.7776199999999998	2.8159	0.00271485	0.00171315	0.0645725	0.0388752
chr1	150294366	150294449	165560	0	+	0.493976	(0.49,0.53]	chr1	19969	1	CDS_START	CDS_START:CDS:EXON_MRNA	MRPS21	ENSG00000266472.6	ENST00000614145.5:ENST00000581066.2	protein_coding	protein_coding	protein_coding	protein_coding	14	39	2	2.19267	2.7774400000000004	3.36221	0.0138114	1.81358e-4	0.169458	0.00840101
chr15	64688231	64688326	4578101	0	-	0.442105	(0.42,0.45]	chr15	467238	8	UTR3	UTR3:EXON_MRNA	OAZ2	ENSG00000180304.14	ENST00000326005.10	protein_coding	protein_coding	protein_coding	protein_coding	12	31	2	2.13973	2.77725	3.41477	0.020486	2.48403e-4	0.198919	0.0102291
chr6	31732307	31732398	2264729	0	-	0.472527	(0.45,0.49]	chr6	227652	2	CDS	CDS:EXON_MRNA	CLIC1	ENSG00000213719.8	ENST00000375779.6:ENST00000375784.7:ENST00000616760.1	protein_coding	protein_coding	protein_coding	protein_coding	56	138	2	2.12504	2.777195	3.42935	0.00479497	1.37385e-5	0.105566	0.0018737
chr7	118191911	118192002	2500519	0	+	0.406593	(0.39,0.42]	chr7	252267	1	CDS_STOP	CDS_STOP:CDS:UTR3:EXON_MRNA	LSM8	ENSG00000128534.8	ENST00000424702.1:ENST00000422760.1:ENST00000249299.7	protein_coding	protein_coding	protein_coding	protein_coding	12	29	2	2.3075	2.77675	3.246	0.0127305	5.85263e-4	0.164125	0.0163985
chr19	2755464	2755557	5309249	0	-	0.698925	(0.586,1]	chr19	566212	9	UTR3	UTR3:EXON_MRNA	SGTA	ENSG00000104969.11	ENST00000221566.7:ENST00000679132.1:ENST00000677149.1	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron:nonsense_mediated_decay	8	43	2	2.21805	2.776295	3.33454	0.0197342	3.64763e-4	0.196164	0.0125387
chr15	48878740	48878835	4444687	0	+	0.4	(0.39,0.42]	chr15	452724	1	UTR3	UTR3:EXON_MRNA	EID1	ENSG00000255302.5	ENST00000530028.3:ENST00000560490.1	protein_coding	protein_coding	protein_coding	protein_coding	14	33	2	2.42325	2.776245	3.12924	0.00708957	7.18729e-4	0.126161	0.018641
chr7	99396202	99396298	2657918	0	-	0.604167	(0.586,1]	chr7	265558	17	UTR3	UTR3:EXON_MRNA	PDAP1	ENSG00000106244.13	ENST00000350498.8	protein_coding	protein_coding	protein_coding	protein_coding	26	122	2	2.4506	2.7758950000000002	3.10119	0.00207724	1.24683e-4	0.0698581	0.00684093
chr5	314790	314882	1734475	0	+	0.315217	(0.29,0.33]	chr5	177617	4	UTR3	UTR3:EXON_MRNA	PDCD6	ENSG00000249915.8	ENST00000618970.4:ENST00000513582.5:ENST00000264933.9:ENST00000505221.5:ENST00000507528.5	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron	8	19	2	2.62464	2.775755	2.92687	0.0136899	0.00317816	0.0972498	0.0847768
chr22	43166720	43166819	5678171	0	-	0.585859	(0.53,0.586]	chr22	617217	2	UTR3	UTR3:EXON_MRNA	TTLL12	ENSG00000100304.13	ENST00000216129.7	protein_coding	protein_coding	protein_coding	protein_coding	26	84	2	2.08675	2.77529	3.46383	0.00917639	2.35228e-5	0.138896	0.00255455
chr15	72199116	72199205	4588584	0	-	0.573034	(0.53,0.586]	chr15	468655	2	UTR3	UTR3:EXON_MRNA	PKM	ENSG00000067225.19	ENST00000389093.7:ENST00000335181.10:ENST00000564440.5:ENST00000565143.1	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron	54	161	2	2.3598	2.77413	3.18846	0.0017139	3.68421e-5	0.0645725	0.00335266
chr17	82487915	82487986	4971811	0	+	0.591549	(0.586,1]	chr17	517582	1	CDS	CDS:UTR3:EXON_MRNA	NARF	ENSG00000141562.18	ENST00000390006.8:ENST00000345415.11:ENST00000412079.6:ENST00000374611.9:ENST00000457415.7:ENST00000577812.5:ENST00000582907.5:ENST00000309794.16:ENST00000584445.5	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron:nonsense_mediated_decay	18	84	2	2.60207	2.773475	2.94488	0.00179635	4.33295e-4	0.0663234	0.0139493
chr17	35844850	35844944	4897789	0	+	0.638298	(0.586,1]	chr17	507810	5	CDS	CDS:EXON_MRNA	TAF15	ENSG00000270647.6	ENST00000605844.6	protein_coding	protein_coding	protein_coding	protein_coding	12	57	2	2.73157	2.77285	2.81413	0.00198318	0.0014255	0.0690912	0.0274425
chr5	134197672	134197771	2014846	0	-	0.343434	(0.33,0.36]	chr5	203329	35	UTR3	UTR3:EXON_MRNA	PPP2CA	ENSG00000113575.10	ENST00000481195.6:ENST00000472253.1	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron	16	35	2	2.32898	2.772495	3.21601	0.00869815	4.41739e-4	0.137342	0.0141336
chr5	75361319	75361416	1794885	0	+	0.247423	[0,0.29]	chr5	183442	11	UTR3	UTR3:EXON_MRNA	HMGCR	ENSG00000113161.17	ENST00000287936.9:ENST00000343975.9	protein_coding	protein_coding	protein_coding	protein_coding	10	22	2	2.43726	2.772485	3.10771	0.0121765	0.00178043	0.159739	0.0309174
chr15	40036332	40036432	4536324	0	-	0.57	(0.53,0.586]	chr15	461530	1	CDS_STOP	CDS_STOP:CDS:EXON_MRNA:EXON_LNCRNA	SRP14	ENSG00000140319.11	ENST00000267884.11:ENST00000558527.5:ENST00000558720.5:ENST00000560773.5:ENST00000559475.5	protein_coding	protein_coding	protein_coding	protein_coding:processed_transcript	10	32	2	2.57252	2.7721099999999996	2.9717	0.00570895	0.00151059	0.113124	0.0280075
chrX	154442672	154442771	5785960	0	+	0.666667	(0.586,1]	chrX	628786	1	UTR3	UTR3:EXON_MRNA	GDI1	ENSG00000203879.12	ENST00000447750.7	protein_coding	protein_coding	protein_coding	protein_coding	16	78	2	2.35051	2.77039	3.19027	0.00535657	1.76807e-4	0.10892	0.00831129
chr10	73008129	73008221	3451024	0	-	0.358696	(0.33,0.36]	chr10	339476	11	UTR3	UTR3:EXON_MRNA	P4HA1	ENSG00000122884.13	ENST00000394890.7:ENST00000373008.6:ENST00000263556.3	protein_coding	protein_coding	protein_coding	protein_coding	82	182	2	1.90382	2.76912	3.63442	0.00946496	3.81852e-6	0.142306	8.47784e-4
chr7	26192494	26192515	2596671	0	-	0.47619	(0.45,0.49]	chr7	260160	1	UTR3	UTR3:EXON_MRNA	HNRNPA2B1	ENSG00000122566.22	ENST00000676749.1:ENST00000476233.2:ENST00000677669.1:ENST00000677075.1:ENST00000618183.5:ENST00000360787.8:ENST00000463181.5	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron:nonsense_mediated_decay	24	58	2	2.42237	2.7689500000000002	3.11553	0.00336962	2.46603e-4	0.0878426	0.0102077
chr22	21628417	21628517	5646915	0	-	0.64	(0.586,1]	chr22	612889	1	CDS_STOP	CDS_STOP:CDS:UTR3:EXON_MRNA	YDJC	ENSG00000161179.14	ENST00000415762.6:ENST00000468686.5:ENST00000292778.11:ENST00000464015.5:ENST00000473985.1:ENST00000398873.4	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron:nonsense_mediated_decay	32	145	2	2.61382	2.768295	2.92277	8.50445e-4	2.19023e-4	0.0469663	0.00947701
chr19	23827099	23827199	5253909	0	+	0.51	(0.49,0.53]	chr19	555605	177	INTRON	INTRON	ZNF726P1	ENSG00000233836.7	ENST00000471224.5:ENST00000472297.2	transcribed_unprocessed_pseudogene	processed_transcript	transcribed_unprocessed_pseudogene	processed_transcript:transcribed_unprocessed_pseudogene	18	48	2	2.29288	2.768245	3.24361	0.0073205	1.92973e-4	0.127815	0.00875379
chr16	70571912	70572011	4722798	0	+	0.444444	(0.42,0.45]	chr16	484967	2	UTR3	UTR3:EXON_MRNA	SF3B3	ENSG00000189091.13	ENST00000302516.10:ENST00000565990.2	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron	14	34	2	2.46922	2.7676350000000003	3.06605	0.00584279	8.69454e-4	0.114188	0.0207325
chr1	112701208	112701291	409479	0	-	0.542169	(0.53,0.586]	chr1	50169	2	UTR3	UTR3:EXON_MRNA	RHOC	ENSG00000155366.17	ENST00000369633.6:ENST00000369642.7:ENST00000339083.12:ENST00000285735.6:ENST00000369638.6	protein_coding	protein_coding	protein_coding	protein_coding	12	40	2	2.13694	2.7675400000000003	3.39814	0.0180946	1.58594e-4	0.190045	0.00783753
chr4	1808678	1808772	1441880	0	+	0.606383	(0.586,1]	chr4	152967	16	UTR3	UTR3:EXON_MRNA	FGFR3	ENSG00000068078.20	ENST00000440486.8	protein_coding	protein_coding	protein_coding	protein_coding	6	31	2	2.57029	2.766785	2.96328	0.0103647	0.00276444	0.148819	0.0388752
chr9	129028154	129028242	3229943	0	-	0.863636	(0.586,1]	chr9	318107	1	UTR5	UTR5:EXON_MRNA	SH3GLB2	ENSG00000148341.18	ENST00000372564.8:ENST00000372559.5:ENST00000372554.8:ENST00000416629.5:ENST00000455407.5:ENST00000483980.5	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron:nonsense_mediated_decay	6	31	2	2.57029	2.766785	2.96328	0.0103647	0.00276444	0.148819	0.0388752
chr11	5249712	5249804	3644407	0	-	0.521739	(0.49,0.53]	chr11	365400	1	CDS_START	CDS_START:CDS:EXON_MRNA:SS5_ADJ:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	HBG1:CTD-2643I7.4	ENSG00000213934.9:ENSG00000284931.1	ENST00000330597.5:ENST00000642908.1:ENST00000648735.1:ENST00000632727.1	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron	1068	2788	2	2.04974	2.7663349999999998	3.48293	0.00293016	2.27299e-6	0.0835882	6.31477e-4
chr5	176389585	176389673	1901614	0	+	0.454545	(0.45,0.49]	chr5	193397	2	UTR3	UTR3:EXON_MRNA	HIGD2A	ENSG00000146066.3	ENST00000274787.3	protein_coding	protein_coding	protein_coding	protein_coding	12	31	2	2.24498	2.765205	3.28543	0.0148175	4.17891e-4	0.170949	0.0136119
chr19	58555805	58555899	5383541	0	-	0.62766	(0.586,1]	chr19	579931	2	UTR3	UTR3:EXON_MRNA	UBE2M	ENSG00000130725.8	ENST00000253023.8	protein_coding	protein_coding	protein_coding	protein_coding	16	84	2	2.05964	2.764855	3.47007	0.0140856	4.75232e-5	0.169458	0.00386872
chr2	96859898	96859989	919081	0	-	0.593407	(0.586,1]	chr2	102977	3	UTR3	UTR3:EXON_MRNA	SEMA4C	ENSG00000168758.11	ENST00000305476.10:ENST00000482925.5:ENST00000467747.1	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron	34	162	2	2.2818	2.7645600000000004	3.24732	0.00307484	4.33919e-5	0.0839405	0.003672
chr14	23322213	23322295	4193201	0	+	0.47561	(0.45,0.49]	chr14	427732	1	CDS_START	CDS_START:CDS:EXON_MRNA	BCL2L2-PABPN1:PABPN1	ENSG00000258643.6:ENSG00000100836.11	ENST00000678502.1:ENST00000553781.5:ENST00000216727.9:ENST00000397276.6:ENST00000557702.5	protein_coding	protein_coding	protein_coding	protein_coding	18	46	2	2.11945	2.76436	3.40927	0.013593299999999999	9.88303e-5	0.168243	0.00597505
chr3	128070046	128070143	1145778	0	+	0.494845	(0.49,0.53]	chr3	125956	5	UTR3	UTR3:EXON_MRNA	SEC61A1	ENSG00000058262.10	ENST00000243253.8	protein_coding	protein_coding	protein_coding	protein_coding	10	28	2	2.2858	2.76404	3.24228	0.0158161	6.43334e-4	0.176576	0.0173187
chr19	48874504	48874602	5285712	0	+	0.510204	(0.49,0.53]	chr19	561124	13	CDS	CDS:EXON_MRNA	PPP1R15A	ENSG00000087074.8	ENST00000200453.6:ENST00000600406.1	protein_coding	protein_coding	protein_coding	protein_coding	22	59	2	2.16506	2.76343	3.3618	0.00902418	7.2839e-5	0.138471	0.00500568
chr10	73243302	73243399	3452423	0	-	0.42268	(0.42,0.45]	chr10	339676	15	UTR3	UTR3:EXON_MRNA:EXON_LNCRNA:SS5_ADJ:SS5_PROX:INTRON	DNAJC9	ENSG00000213551.7	ENST00000453189.2:ENST00000372950.6	protein_coding	protein_coding	protein_coding	protein_coding:processed_transcript	12	30	2	2.26232	2.7634049999999997	3.26449	0.0142083	4.94717e-4	0.169458	0.0150283
chr17	45148563	45148653	4911495	0	+	0.566667	(0.53,0.586]	chr17	510339	2	UTR5	UTR5:EXON_MRNA	HEXIM1	ENSG00000186834.4	ENST00000332499.4	protein_coding	protein_coding	protein_coding	protein_coding	6	21	2	2.53055	2.76307	2.99559	0.0161329	0.00305369	0.106366	0.0835882
chr17	63831560	63831616	4944977	0	+	0.5	(0.49,0.53]	chr17	513971	2	CDS	CDS:EXON_MRNA	PSMC5	ENSG00000087191.13	ENST00000310144.11:ENST00000375812.8	protein_coding	protein_coding	protein_coding	protein_coding	8	23	2	2.61763	2.76056	2.90349	0.00999238	0.00280621	0.081718	0.081054
chr12	56638322	56638422	3958639	0	-	0.47	(0.45,0.49]	chr12	404890	1	CDS_STOP	CDS_STOP:CDS:EXON_MRNA:EXON_LNCRNA	ATP5F1B	ENSG00000110955.9	ENST00000262030.8:ENST00000551182.1	protein_coding	protein_coding	protein_coding	protein_coding:processed_transcript	106	253	2	2.15629	2.76049	3.36469	0.00298978	1.08707e-5	0.0835882	0.00165687
